number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
205,71028.35492152275,2025-08-07 12:30:46.887139,2025-08-07 12:30:52.293853,0 days 00:00:05.406714,17,9,23,COMPLETE
206,296031.31605557573,2025-08-07 12:30:47.537294,2025-08-07 12:30:52.683699,0 days 00:00:05.146405,17,12,24,COMPLETE
207,277399.25782672316,2025-08-07 12:30:47.619248,2025-08-07 12:30:53.132947,0 days 00:00:05.513699,17,13,23,COMPLETE
208,278531.9405175852,2025-08-07 12:30:47.891640,2025-08-07 12:30:52.690704,0 days 00:00:04.799064,17,12,23,COMPLETE
209,277399.25782672316,2025-08-07 12:30:48.131757,2025-08-07 12:30:53.058506,0 days 00:00:04.926749,17,13,23,COMPLETE
210,277399.25782672316,2025-08-07 12:30:48.171822,2025-08-07 12:30:54.789337,0 days 00:00:06.617515,17,13,23,COMPLETE
211,278531.9405175852,2025-08-07 12:30:48.465550,2025-08-07 12:30:54.855373,0 days 00:00:06.389823,17,12,23,COMPLETE
212,277399.25782672316,2025-08-07 12:30:48.514902,2025-08-07 12:30:54.569679,0 days 00:00:06.054777,17,13,23,COMPLETE
213,222123.91129073806,2025-08-07 12:30:48.937374,2025-08-07 12:30:54.258932,0 days 00:00:05.321558,17,13,24,COMPLETE
214,118560.05892611704,2025-08-07 12:30:49.206319,2025-08-07 12:30:54.780752,0 days 00:00:05.574433,19,12,24,COMPLETE
215,32722.18137125361,2025-08-07 12:30:49.373155,2025-08-07 12:30:55.213841,0 days 00:00:05.840686,19,13,23,COMPLETE
216,249641.7917750771,2025-08-07 12:30:49.431781,2025-08-07 12:30:55.378065,0 days 00:00:05.946284,19,13,22,COMPLETE
217,249641.7917750771,2025-08-07 12:30:50.190732,2025-08-07 12:30:55.732977,0 days 00:00:05.542245,19,13,22,COMPLETE
218,249641.7917750771,2025-08-07 12:30:50.209129,2025-08-07 12:30:55.650425,0 days 00:00:05.441296,19,13,22,COMPLETE
219,249641.7917750771,2025-08-07 12:30:50.372316,2025-08-07 12:30:56.430723,0 days 00:00:06.058407,19,13,22,COMPLETE
220,229173.91688725422,2025-08-07 12:30:50.845546,2025-08-07 12:30:55.884377,0 days 00:00:05.038831,17,13,22,COMPLETE
221,229173.91688725422,2025-08-07 12:30:51.423632,2025-08-07 12:30:56.655527,0 days 00:00:05.231895,17,13,22,COMPLETE
222,229173.91688725422,2025-08-07 12:30:51.570623,2025-08-07 12:30:56.781465,0 days 00:00:05.210842,17,13,22,COMPLETE
223,229173.91688725422,2025-08-07 12:30:51.925408,2025-08-07 12:30:57.365783,0 days 00:00:05.440375,17,13,22,COMPLETE
224,229173.91688725422,2025-08-07 12:30:52.244910,2025-08-07 12:30:58.500477,0 days 00:00:06.255567,17,13,22,COMPLETE
225,229173.91688725422,2025-08-07 12:30:52.350080,2025-08-07 12:30:57.887352,0 days 00:00:05.537272,17,13,22,COMPLETE
226,229173.91688725422,2025-08-07 12:30:52.788627,2025-08-07 12:30:58.588576,0 days 00:00:05.799949,17,13,22,COMPLETE
227,229173.91688725422,2025-08-07 12:30:52.849366,2025-08-07 12:30:58.568105,0 days 00:00:05.718739,17,13,22,COMPLETE
228,145231.29580563074,2025-08-07 12:30:53.120067,2025-08-07 12:30:58.632129,0 days 00:00:05.512062,17,14,22,COMPLETE
229,145231.29580563074,2025-08-07 12:30:53.137550,2025-08-07 12:30:58.501633,0 days 00:00:05.364083,17,14,22,COMPLETE
230,229173.91688725422,2025-08-07 12:30:54.296249,2025-08-07 12:30:58.982496,0 days 00:00:04.686247,17,13,22,COMPLETE
231,145231.29580563074,2025-08-07 12:30:54.674596,2025-08-07 12:31:00.293073,0 days 00:00:05.618477,17,14,22,COMPLETE
232,145231.29580563074,2025-08-07 12:30:54.781671,2025-08-07 12:31:00.071083,0 days 00:00:05.289412,17,14,22,COMPLETE
233,145231.29580563074,2025-08-07 12:30:54.820737,2025-08-07 12:31:00.637817,0 days 00:00:05.817080,17,14,22,COMPLETE
234,145231.29580563074,2025-08-07 12:30:54.904435,2025-08-07 12:31:00.659316,0 days 00:00:05.754881,17,14,22,COMPLETE
235,145231.29580563074,2025-08-07 12:30:55.261904,2025-08-07 12:31:00.093787,0 days 00:00:04.831883,17,14,22,COMPLETE
236,229173.91688725422,2025-08-07 12:30:55.616466,2025-08-07 12:31:01.442420,0 days 00:00:05.825954,17,13,22,COMPLETE
237,234563.33077641047,2025-08-07 12:30:55.705717,2025-08-07 12:31:01.082833,0 days 00:00:05.377116,17,14,21,COMPLETE
238,237336.2479805877,2025-08-07 12:30:55.802767,2025-08-07 12:31:01.676574,0 days 00:00:05.873807,17,13,21,COMPLETE
239,234563.33077641047,2025-08-07 12:30:55.890159,2025-08-07 12:31:00.838622,0 days 00:00:04.948463,17,14,21,COMPLETE
240,148392.61141346357,2025-08-07 12:30:56.534956,2025-08-07 12:31:02.065077,0 days 00:00:05.530121,17,12,21,COMPLETE
241,148392.61141346357,2025-08-07 12:30:56.663681,2025-08-07 12:31:02.007234,0 days 00:00:05.343553,17,12,21,COMPLETE
242,234563.33077641047,2025-08-07 12:30:56.829956,2025-08-07 12:31:02.566792,0 days 00:00:05.736836,17,14,21,COMPLETE
243,247916.5242496484,2025-08-07 12:30:57.599601,2025-08-07 12:31:02.762914,0 days 00:00:05.163313,16,14,21,COMPLETE
244,148392.61141346357,2025-08-07 12:30:57.964597,2025-08-07 12:31:02.980646,0 days 00:00:05.016049,17,12,21,COMPLETE
245,164944.1530336229,2025-08-07 12:30:58.514282,2025-08-07 12:31:04.072553,0 days 00:00:05.558271,16,14,24,COMPLETE
246,164944.1530336229,2025-08-07 12:30:58.581578,2025-08-07 12:31:03.193558,0 days 00:00:04.611980,16,14,24,COMPLETE
247,246478.7044327618,2025-08-07 12:30:58.622102,2025-08-07 12:31:04.171926,0 days 00:00:05.549824,16,12,24,COMPLETE
248,246478.7044327618,2025-08-07 12:30:58.632514,2025-08-07 12:31:04.865645,0 days 00:00:06.233131,16,12,24,COMPLETE
249,246478.7044327618,2025-08-07 12:30:58.642575,2025-08-07 12:31:04.253560,0 days 00:00:05.610985,16,12,24,COMPLETE
250,246478.7044327618,2025-08-07 12:30:59.001456,2025-08-07 12:31:03.982830,0 days 00:00:04.981374,16,12,24,COMPLETE
251,246478.7044327618,2025-08-07 12:31:00.161793,2025-08-07 12:31:05.774593,0 days 00:00:05.612800,16,12,24,COMPLETE
252,246478.7044327618,2025-08-07 12:31:00.301367,2025-08-07 12:31:05.725477,0 days 00:00:05.424110,16,12,24,COMPLETE
253,246478.7044327618,2025-08-07 12:31:00.330662,2025-08-07 12:31:06.285298,0 days 00:00:05.954636,16,12,24,COMPLETE
254,246478.7044327618,2025-08-07 12:31:00.677569,2025-08-07 12:31:06.401204,0 days 00:00:05.723635,16,12,24,COMPLETE
255,246478.7044327618,2025-08-07 12:31:00.678619,2025-08-07 12:31:06.668293,0 days 00:00:05.989674,16,12,24,COMPLETE
256,246478.7044327618,2025-08-07 12:31:00.851313,2025-08-07 12:31:05.518365,0 days 00:00:04.667052,16,12,24,COMPLETE
257,246478.7044327618,2025-08-07 12:31:01.093874,2025-08-07 12:31:06.692274,0 days 00:00:05.598400,16,12,24,COMPLETE
258,246478.7044327618,2025-08-07 12:31:01.512978,2025-08-07 12:31:07.167096,0 days 00:00:05.654118,16,12,24,COMPLETE
259,246478.7044327618,2025-08-07 12:31:01.725218,2025-08-07 12:31:07.060673,0 days 00:00:05.335455,16,12,24,COMPLETE
260,246478.7044327618,2025-08-07 12:31:02.035892,2025-08-07 12:31:07.836003,0 days 00:00:05.800111,16,12,24,COMPLETE
261,246478.7044327618,2025-08-07 12:31:02.093519,2025-08-07 12:31:07.272132,0 days 00:00:05.178613,16,12,24,COMPLETE
262,246478.7044327618,2025-08-07 12:31:02.568373,2025-08-07 12:31:07.922034,0 days 00:00:05.353661,16,12,24,COMPLETE
263,246478.7044327618,2025-08-07 12:31:02.774309,2025-08-07 12:31:08.652695,0 days 00:00:05.878386,16,12,24,COMPLETE
264,246478.7044327618,2025-08-07 12:31:03.199663,2025-08-07 12:31:08.715764,0 days 00:00:05.516101,16,12,24,COMPLETE
265,246478.7044327618,2025-08-07 12:31:03.315273,2025-08-07 12:31:08.263518,0 days 00:00:04.948245,16,12,24,COMPLETE
266,246478.7044327618,2025-08-07 12:31:04.022315,2025-08-07 12:31:09.330063,0 days 00:00:05.307748,16,12,24,COMPLETE
267,201256.241682648,2025-08-07 12:31:04.157527,2025-08-07 12:31:10.222482,0 days 00:00:06.064955,16,12,23,COMPLETE
268,201256.241682648,2025-08-07 12:31:04.182142,2025-08-07 12:31:09.851303,0 days 00:00:05.669161,16,12,23,COMPLETE
269,12818.357248796707,2025-08-07 12:31:04.305216,2025-08-07 12:31:10.299149,0 days 00:00:05.993933,9,12,23,COMPLETE
270,278531.9405175852,2025-08-07 12:31:04.911485,2025-08-07 12:31:10.337908,0 days 00:00:05.426423,17,12,23,COMPLETE
271,278531.9405175852,2025-08-07 12:31:05.555202,2025-08-07 12:31:10.340026,0 days 00:00:04.784824,17,12,23,COMPLETE
272,278531.9405175852,2025-08-07 12:31:05.731677,2025-08-07 12:31:11.131952,0 days 00:00:05.400275,17,12,23,COMPLETE
273,278531.9405175852,2025-08-07 12:31:05.796447,2025-08-07 12:31:11.147305,0 days 00:00:05.350858,17,12,23,COMPLETE
274,278531.9405175852,2025-08-07 12:31:06.424079,2025-08-07 12:31:12.782901,0 days 00:00:06.358822,17,12,23,COMPLETE
275,278531.9405175852,2025-08-07 12:31:06.561460,2025-08-07 12:31:12.527963,0 days 00:00:05.966503,17,12,23,COMPLETE
276,199033.88324752738,2025-08-07 12:31:06.888570,2025-08-07 12:31:11.470422,0 days 00:00:04.581852,17,11,23,COMPLETE
277,199033.88324752738,2025-08-07 12:31:06.902447,2025-08-07 12:31:11.828212,0 days 00:00:04.925765,17,11,23,COMPLETE
278,14391.99050769422,2025-08-07 12:31:07.077082,2025-08-07 12:31:12.712436,0 days 00:00:05.635354,9,11,23,COMPLETE
279,13031.0528789629,2025-08-07 12:31:07.228415,2025-08-07 12:31:12.929730,0 days 00:00:05.701315,17,19,23,COMPLETE
280,199033.88324752738,2025-08-07 12:31:07.286304,2025-08-07 12:31:12.978202,0 days 00:00:05.691898,17,11,23,COMPLETE
281,199033.88324752738,2025-08-07 12:31:07.861360,2025-08-07 12:31:13.367035,0 days 00:00:05.505675,17,11,23,COMPLETE
282,199033.88324752738,2025-08-07 12:31:07.963596,2025-08-07 12:31:13.549943,0 days 00:00:05.586347,17,11,23,COMPLETE
283,199033.88324752738,2025-08-07 12:31:08.311194,2025-08-07 12:31:14.073981,0 days 00:00:05.762787,17,11,23,COMPLETE
284,26282.21209648988,2025-08-07 12:31:08.684311,2025-08-07 12:31:13.683590,0 days 00:00:04.999279,10,11,23,COMPLETE
285,199033.88324752738,2025-08-07 12:31:08.768450,2025-08-07 12:31:13.443229,0 days 00:00:04.674779,17,11,23,COMPLETE
286,199033.88324752738,2025-08-07 12:31:09.443227,2025-08-07 12:31:15.471845,0 days 00:00:06.028618,17,11,23,COMPLETE
287,199033.88324752738,2025-08-07 12:31:09.923802,2025-08-07 12:31:13.750749,0 days 00:00:03.826947,17,11,23,COMPLETE
288,26282.21209648988,2025-08-07 12:31:10.264541,2025-08-07 12:31:15.285909,0 days 00:00:05.021368,10,11,23,COMPLETE
289,199033.88324752738,2025-08-07 12:31:10.308915,2025-08-07 12:31:14.982435,0 days 00:00:04.673520,17,11,23,COMPLETE
290,199033.88324752738,2025-08-07 12:31:10.340587,2025-08-07 12:31:15.172105,0 days 00:00:04.831518,17,11,23,COMPLETE
291,199033.88324752738,2025-08-07 12:31:10.345743,2025-08-07 12:31:14.081025,0 days 00:00:03.735282,17,11,23,COMPLETE
292,31624.533016524532,2025-08-07 12:31:11.159891,2025-08-07 12:31:15.500713,0 days 00:00:04.340822,17,11,47,COMPLETE
293,199033.88324752738,2025-08-07 12:31:11.161140,2025-08-07 12:31:16.105036,0 days 00:00:04.943896,17,11,23,COMPLETE
294,199033.88324752738,2025-08-07 12:31:11.517135,2025-08-07 12:31:16.068345,0 days 00:00:04.551210,17,11,23,COMPLETE
295,13031.0528789629,2025-08-07 12:31:11.853980,2025-08-07 12:31:16.981717,0 days 00:00:05.127737,17,19,23,COMPLETE
296,199033.88324752738,2025-08-07 12:31:12.576848,2025-08-07 12:31:16.702708,0 days 00:00:04.125860,17,11,23,COMPLETE
297,26282.21209648988,2025-08-07 12:31:12.742689,2025-08-07 12:31:17.892072,0 days 00:00:05.149383,10,11,23,COMPLETE
298,277399.25782672316,2025-08-07 12:31:12.797869,2025-08-07 12:31:16.979081,0 days 00:00:04.181212,17,13,23,COMPLETE
299,277399.25782672316,2025-08-07 12:31:12.957007,2025-08-07 12:31:17.716991,0 days 00:00:04.759984,17,13,23,COMPLETE
300,277399.25782672316,2025-08-07 12:31:12.987547,2025-08-07 12:31:17.849006,0 days 00:00:04.861459,17,13,23,COMPLETE
301,277399.25782672316,2025-08-07 12:31:13.434568,2025-08-07 12:31:18.532743,0 days 00:00:05.098175,17,13,23,COMPLETE
302,30878.238644952526,2025-08-07 12:31:13.552969,2025-08-07 12:31:18.447472,0 days 00:00:04.894503,17,13,38,COMPLETE
303,30878.238644952526,2025-08-07 12:31:13.507019,2025-08-07 12:31:18.856599,0 days 00:00:05.349580,17,13,38,COMPLETE
304,277399.25782672316,2025-08-07 12:31:13.739091,2025-08-07 12:31:19.591240,0 days 00:00:05.852149,17,13,23,COMPLETE
305,277399.25782672316,2025-08-07 12:31:13.809433,2025-08-07 12:31:19.553124,0 days 00:00:05.743691,17,13,23,COMPLETE
306,24506.277701856914,2025-08-07 12:31:14.092649,2025-08-07 12:31:20.102992,0 days 00:00:06.010343,17,13,49,COMPLETE
307,24840.428502381954,2025-08-07 12:31:14.177442,2025-08-07 12:31:19.766013,0 days 00:00:05.588571,17,13,46,COMPLETE
308,-inf,2025-08-07 12:31:15.042810,2025-08-07 12:31:19.181353,0 days 00:00:04.138543,17,13,17,COMPLETE
309,89738.34970231852,2025-08-07 12:31:15.204498,2025-08-07 12:31:21.548936,0 days 00:00:06.344438,17,13,25,COMPLETE
310,30911.1283194499,2025-08-07 12:31:15.313798,2025-08-07 12:31:21.132604,0 days 00:00:05.818806,17,13,40,COMPLETE
311,29612.598085896003,2025-08-07 12:31:15.478823,2025-08-07 12:31:20.910529,0 days 00:00:05.431706,12,13,37,COMPLETE
312,89738.34970231852,2025-08-07 12:31:15.505062,2025-08-07 12:31:21.027024,0 days 00:00:05.521962,17,13,25,COMPLETE
313,82202.34583234298,2025-08-07 12:31:16.089029,2025-08-07 12:31:21.958494,0 days 00:00:05.869465,13,13,25,COMPLETE
314,7413.376594788468,2025-08-07 12:31:16.110547,2025-08-07 12:31:21.869235,0 days 00:00:05.758688,14,13,38,COMPLETE
315,89738.34970231852,2025-08-07 12:31:16.727858,2025-08-07 12:31:22.493049,0 days 00:00:05.765191,17,13,25,COMPLETE
316,89738.34970231852,2025-08-07 12:31:16.987758,2025-08-07 12:31:22.744884,0 days 00:00:05.757126,17,13,25,COMPLETE
317,89738.34970231852,2025-08-07 12:31:17.001428,2025-08-07 12:31:22.281638,0 days 00:00:05.280210,17,13,25,COMPLETE
318,89738.34970231852,2025-08-07 12:31:17.727816,2025-08-07 12:31:23.679717,0 days 00:00:05.951901,17,13,25,COMPLETE
319,31358.477416408874,2025-08-07 12:31:17.894457,2025-08-07 12:31:23.327631,0 days 00:00:05.433174,17,13,26,COMPLETE
320,89738.34970231852,2025-08-07 12:31:17.899763,2025-08-07 12:31:23.148720,0 days 00:00:05.248957,17,13,25,COMPLETE
321,89738.34970231852,2025-08-07 12:31:18.553527,2025-08-07 12:31:24.196854,0 days 00:00:05.643327,17,13,25,COMPLETE
322,31358.477416408874,2025-08-07 12:31:18.572212,2025-08-07 12:31:23.866621,0 days 00:00:05.294409,17,13,26,COMPLETE
323,225960.07291610845,2025-08-07 12:31:18.861216,2025-08-07 12:31:25.390210,0 days 00:00:06.528994,17,12,25,COMPLETE
324,152847.41241140023,2025-08-07 12:31:19.198986,2025-08-07 12:31:25.040290,0 days 00:00:05.841304,14,12,25,COMPLETE
325,225960.07291610845,2025-08-07 12:31:19.598809,2025-08-07 12:31:25.603553,0 days 00:00:06.004744,17,12,25,COMPLETE
326,225960.07291610845,2025-08-07 12:31:19.690285,2025-08-07 12:31:25.570193,0 days 00:00:05.879908,17,12,25,COMPLETE
327,44040.7494648134,2025-08-07 12:31:19.772553,2025-08-07 12:31:25.572597,0 days 00:00:05.800044,17,12,43,COMPLETE
328,69547.50226002549,2025-08-07 12:31:20.112057,2025-08-07 12:31:25.904486,0 days 00:00:05.792429,13,12,25,COMPLETE
329,225960.07291610845,2025-08-07 12:31:20.997427,2025-08-07 12:31:26.970254,0 days 00:00:05.972827,17,12,25,COMPLETE
330,201095.51713473228,2025-08-07 12:31:21.081454,2025-08-07 12:31:26.664503,0 days 00:00:05.583049,14,12,26,COMPLETE
331,225960.07291610845,2025-08-07 12:31:21.268209,2025-08-07 12:31:26.807855,0 days 00:00:05.539646,17,12,25,COMPLETE
332,22550.126308921608,2025-08-07 12:31:21.572613,2025-08-07 12:31:27.659034,0 days 00:00:06.086421,13,12,21,COMPLETE
333,181457.84264427095,2025-08-07 12:31:21.919116,2025-08-07 12:31:27.550764,0 days 00:00:05.631648,17,12,26,COMPLETE
334,44040.7494648134,2025-08-07 12:31:21.989867,2025-08-07 12:31:27.939948,0 days 00:00:05.950081,17,12,43,COMPLETE
335,181457.84264427095,2025-08-07 12:31:22.354567,2025-08-07 12:31:27.785377,0 days 00:00:05.430810,17,12,26,COMPLETE
336,181457.84264427095,2025-08-07 12:31:22.547589,2025-08-07 12:31:28.314656,0 days 00:00:05.767067,17,12,26,COMPLETE
337,148392.61141346357,2025-08-07 12:31:22.763513,2025-08-07 12:31:29.032250,0 days 00:00:06.268737,17,12,21,COMPLETE
338,148392.61141346357,2025-08-07 12:31:23.223589,2025-08-07 12:31:28.595755,0 days 00:00:05.372166,17,12,21,COMPLETE
339,148392.61141346357,2025-08-07 12:31:23.366321,2025-08-07 12:31:29.083322,0 days 00:00:05.717001,17,12,21,COMPLETE
340,148392.61141346357,2025-08-07 12:31:23.719381,2025-08-07 12:31:29.549837,0 days 00:00:05.830456,17,12,21,COMPLETE
341,148392.61141346357,2025-08-07 12:31:23.874618,2025-08-07 12:31:29.645975,0 days 00:00:05.771357,17,12,21,COMPLETE
342,210851.58875676114,2025-08-07 12:31:24.203085,2025-08-07 12:31:29.941029,0 days 00:00:05.737944,17,12,22,COMPLETE
343,148392.61141346357,2025-08-07 12:31:25.064620,2025-08-07 12:31:30.309513,0 days 00:00:05.244893,17,12,21,COMPLETE
344,246219.15218579074,2025-08-07 12:31:25.425265,2025-08-07 12:31:30.824306,0 days 00:00:05.399041,18,12,21,COMPLETE
345,-inf,2025-08-07 12:31:25.573147,2025-08-07 12:31:29.810052,0 days 00:00:04.236905,18,12,15,COMPLETE
346,246219.15218579074,2025-08-07 12:31:25.580171,2025-08-07 12:31:31.170641,0 days 00:00:05.590470,18,12,21,COMPLETE
347,246219.15218579074,2025-08-07 12:31:25.611862,2025-08-07 12:31:30.754126,0 days 00:00:05.142264,18,12,21,COMPLETE
348,246219.15218579074,2025-08-07 12:31:25.912923,2025-08-07 12:31:31.430209,0 days 00:00:05.517286,18,12,21,COMPLETE
349,246219.15218579074,2025-08-07 12:31:26.849192,2025-08-07 12:31:32.031683,0 days 00:00:05.182491,18,12,21,COMPLETE
350,-inf,2025-08-07 12:31:26.881074,2025-08-07 12:31:31.377944,0 days 00:00:04.496870,18,12,15,COMPLETE
351,11709.897619752182,2025-08-07 12:31:27.048070,2025-08-07 12:31:32.228482,0 days 00:00:05.180412,18,16,22,COMPLETE
352,246219.15218579074,2025-08-07 12:31:27.590874,2025-08-07 12:31:33.465280,0 days 00:00:05.874406,18,12,21,COMPLETE
353,282347.7328207157,2025-08-07 12:31:27.701469,2025-08-07 12:31:33.452100,0 days 00:00:05.750631,18,12,22,COMPLETE
354,28570.27222018444,2025-08-07 12:31:27.834598,2025-08-07 12:31:32.675753,0 days 00:00:04.841155,18,15,22,COMPLETE
355,282347.7328207157,2025-08-07 12:31:27.993637,2025-08-07 12:31:33.016804,0 days 00:00:05.023167,18,12,22,COMPLETE
356,282347.7328207157,2025-08-07 12:31:28.334928,2025-08-07 12:31:33.448776,0 days 00:00:05.113848,18,12,22,COMPLETE
357,282347.7328207157,2025-08-07 12:31:28.608554,2025-08-07 12:31:33.901627,0 days 00:00:05.293073,18,12,22,COMPLETE
358,282347.7328207157,2025-08-07 12:31:29.051377,2025-08-07 12:31:34.596214,0 days 00:00:05.544837,18,12,22,COMPLETE
359,282347.7328207157,2025-08-07 12:31:29.109747,2025-08-07 12:31:34.168990,0 days 00:00:05.059243,18,12,22,COMPLETE
360,282347.7328207157,2025-08-07 12:31:29.614451,2025-08-07 12:31:34.967694,0 days 00:00:05.353243,18,12,22,COMPLETE
361,11709.897619752182,2025-08-07 12:31:29.651360,2025-08-07 12:31:35.600307,0 days 00:00:05.948947,18,16,22,COMPLETE
362,282347.7328207157,2025-08-07 12:31:29.843990,2025-08-07 12:31:34.698265,0 days 00:00:04.854275,18,12,22,COMPLETE
363,248414.77381350636,2025-08-07 12:31:29.951561,2025-08-07 12:31:35.829057,0 days 00:00:05.877496,18,12,24,COMPLETE
364,19503.858187252594,2025-08-07 12:31:30.363126,2025-08-07 12:31:35.713198,0 days 00:00:05.350072,8,12,24,COMPLETE
365,28570.27222018444,2025-08-07 12:31:30.821423,2025-08-07 12:31:36.621388,0 days 00:00:05.799965,18,15,22,COMPLETE
366,236252.06057793947,2025-08-07 12:31:30.831736,2025-08-07 12:31:36.600932,0 days 00:00:05.769196,18,11,22,COMPLETE
367,236252.06057793947,2025-08-07 12:31:31.183907,2025-08-07 12:31:36.919779,0 days 00:00:05.735872,18,11,22,COMPLETE
368,17570.996180312766,2025-08-07 12:31:31.396781,2025-08-07 12:31:37.436902,0 days 00:00:06.040121,8,16,22,COMPLETE
369,144662.79066853976,2025-08-07 12:31:31.436684,2025-08-07 12:31:37.209368,0 days 00:00:05.772684,16,11,24,COMPLETE
370,144662.79066853976,2025-08-07 12:31:32.039890,2025-08-07 12:31:38.326516,0 days 00:00:06.286626,16,11,24,COMPLETE
371,144662.79066853976,2025-08-07 12:31:32.267275,2025-08-07 12:31:38.210087,0 days 00:00:05.942812,16,11,24,COMPLETE
372,144662.79066853976,2025-08-07 12:31:32.745135,2025-08-07 12:31:38.440278,0 days 00:00:05.695143,16,11,24,COMPLETE
373,144662.79066853976,2025-08-07 12:31:33.037264,2025-08-07 12:31:39.408243,0 days 00:00:06.370979,16,11,24,COMPLETE
374,236252.06057793947,2025-08-07 12:31:33.490470,2025-08-07 12:31:39.923344,0 days 00:00:06.432874,18,11,22,COMPLETE
375,236252.06057793947,2025-08-07 12:31:33.521143,2025-08-07 12:31:39.613178,0 days 00:00:06.092035,18,11,22,COMPLETE
376,236252.06057793947,2025-08-07 12:31:33.523444,2025-08-07 12:31:40.191728,0 days 00:00:06.668284,18,11,22,COMPLETE
377,236252.06057793947,2025-08-07 12:31:33.927918,2025-08-07 12:31:39.855420,0 days 00:00:05.927502,18,11,22,COMPLETE
378,236252.06057793947,2025-08-07 12:31:34.235967,2025-08-07 12:31:40.491740,0 days 00:00:06.255773,18,11,22,COMPLETE
379,236252.06057793947,2025-08-07 12:31:34.640151,2025-08-07 12:31:40.809636,0 days 00:00:06.169485,18,11,22,COMPLETE
380,123847.71980753899,2025-08-07 12:31:34.725993,2025-08-07 12:31:41.221481,0 days 00:00:06.495488,18,11,19,COMPLETE
381,123847.71980753899,2025-08-07 12:31:35.052941,2025-08-07 12:31:41.565132,0 days 00:00:06.512191,18,11,19,COMPLETE
382,151600.6782658051,2025-08-07 12:31:35.658949,2025-08-07 12:31:42.002935,0 days 00:00:06.343986,18,11,20,COMPLETE
383,123847.71980753899,2025-08-07 12:31:35.743486,2025-08-07 12:31:41.721745,0 days 00:00:05.978259,18,11,19,COMPLETE
384,149084.15609480598,2025-08-07 12:31:35.836452,2025-08-07 12:31:42.085668,0 days 00:00:06.249216,19,11,20,COMPLETE
385,149084.15609480598,2025-08-07 12:31:36.622708,2025-08-07 12:31:42.386962,0 days 00:00:05.764254,19,11,20,COMPLETE
386,151600.6782658051,2025-08-07 12:31:36.657157,2025-08-07 12:31:42.957574,0 days 00:00:06.300417,18,11,20,COMPLETE
387,-inf,2025-08-07 12:31:36.930263,2025-08-07 12:31:41.992852,0 days 00:00:05.062589,19,11,19,COMPLETE
388,149084.15609480598,2025-08-07 12:31:37.219800,2025-08-07 12:31:42.920388,0 days 00:00:05.700588,19,11,20,COMPLETE
389,149084.15609480598,2025-08-07 12:31:37.440685,2025-08-07 12:31:43.316084,0 days 00:00:05.875399,19,11,20,COMPLETE
390,283250.68881700677,2025-08-07 12:31:38.277822,2025-08-07 12:31:42.971110,0 days 00:00:04.693288,19,11,22,COMPLETE
391,149084.15609480598,2025-08-07 12:31:38.354772,2025-08-07 12:31:42.904309,0 days 00:00:04.549537,19,11,20,COMPLETE
392,246219.15218579074,2025-08-07 12:31:38.453204,2025-08-07 12:31:43.305956,0 days 00:00:04.852752,19,12,20,COMPLETE
393,246219.15218579074,2025-08-07 12:31:39.477891,2025-08-07 12:31:44.192319,0 days 00:00:04.714428,19,12,20,COMPLETE
394,246219.15218579074,2025-08-07 12:31:39.679155,2025-08-07 12:31:44.209421,0 days 00:00:04.530266,19,12,20,COMPLETE
395,-inf,2025-08-07 12:31:39.899324,2025-08-07 12:31:43.308309,0 days 00:00:03.408985,19,12,19,COMPLETE
396,246219.15218579074,2025-08-07 12:31:39.943480,2025-08-07 12:31:44.340673,0 days 00:00:04.397193,19,12,20,COMPLETE
397,246219.15218579074,2025-08-07 12:31:40.213297,2025-08-07 12:31:44.499865,0 days 00:00:04.286568,19,12,20,COMPLETE
398,-inf,2025-08-07 12:31:40.501329,2025-08-07 12:31:43.601361,0 days 00:00:03.100032,19,12,19,COMPLETE
399,-inf,2025-08-07 12:31:40.876326,2025-08-07 12:31:43.677306,0 days 00:00:02.800980,19,12,19,COMPLETE
400,246219.15218579074,2025-08-07 12:31:41.273458,2025-08-07 12:31:44.832695,0 days 00:00:03.559237,19,12,20,COMPLETE
401,246219.15218579074,2025-08-07 12:31:41.595305,2025-08-07 12:31:46.006813,0 days 00:00:04.411508,19,12,20,COMPLETE
402,282347.7328207157,2025-08-07 12:31:41.834157,2025-08-07 12:31:46.381779,0 days 00:00:04.547622,18,12,22,COMPLETE
403,246219.15218579074,2025-08-07 12:31:42.011477,2025-08-07 12:31:46.218013,0 days 00:00:04.206536,19,12,20,COMPLETE
404,289297.7980197925,2025-08-07 12:31:42.058493,2025-08-07 12:31:46.205174,0 days 00:00:04.146681,19,12,22,COMPLETE
405,246219.15218579074,2025-08-07 12:31:42.126261,2025-08-07 12:31:45.988981,0 days 00:00:03.862720,19,12,20,COMPLETE
406,289297.7980197925,2025-08-07 12:31:42.395205,2025-08-07 12:31:46.795605,0 days 00:00:04.400400,19,12,22,COMPLETE
407,282347.7328207157,2025-08-07 12:31:42.951826,2025-08-07 12:31:47.104042,0 days 00:00:04.152216,18,12,22,COMPLETE
408,282347.7328207157,2025-08-07 12:31:42.961337,2025-08-07 12:31:47.124788,0 days 00:00:04.163451,18,12,22,COMPLETE
409,282347.7328207157,2025-08-07 12:31:43.323899,2025-08-07 12:31:47.820047,0 days 00:00:04.496148,18,12,22,COMPLETE
