number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
558,22763.535432265053,2025-08-03 21:36:55.990972,2025-08-03 21:42:10.909339,0 days 00:05:14.918367,4.20829247308511,24,30,COMPLETE
559,58879.14317760667,2025-08-03 21:36:55.992402,2025-08-03 21:42:05.829503,0 days 00:05:09.837101,4.197609006797413,25,30,COMPLETE
560,32685.83511608244,2025-08-03 21:36:55.993259,2025-08-03 21:40:11.940198,0 days 00:03:15.946939,3.758495713134647,23,29,COMPLETE
561,56102.8355295715,2025-08-03 21:36:56.000190,2025-08-03 21:40:12.379407,0 days 00:03:16.379217,4.178882299267926,25,30,COMPLETE
562,59282.243770723275,2025-08-03 21:36:56.001514,2025-08-03 21:40:18.343415,0 days 00:03:22.341901,4.22268067484786,25,29,COMPLETE
563,17002.67951194082,2025-08-03 21:36:56.005137,2025-08-03 21:38:45.228730,0 days 00:01:49.223593,4.2272602890911966,23,29,COMPLETE
564,23912.160667914206,2025-08-03 21:36:56.008125,2025-08-03 21:41:35.597660,0 days 00:04:39.589535,4.264281428906597,24,30,COMPLETE
565,17002.67951194082,2025-08-03 21:36:56.009754,2025-08-03 21:38:45.030505,0 days 00:01:49.020751,4.211375776991791,23,29,COMPLETE
566,59282.243770723275,2025-08-03 21:36:56.018487,2025-08-03 21:40:13.674837,0 days 00:03:17.656350,4.21866219030955,25,29,COMPLETE
567,23359.91386234827,2025-08-03 21:36:56.023085,2025-08-03 21:40:13.615321,0 days 00:03:17.592236,4.232792842664613,24,29,COMPLETE
568,28136.14891500434,2025-08-03 21:36:56.025988,2025-08-03 21:38:44.462004,0 days 00:01:48.436016,4.20135920517538,24,32,COMPLETE
569,59282.243770723275,2025-08-03 21:36:56.029342,2025-08-03 21:41:33.403116,0 days 00:04:37.373774,4.214862040944014,25,29,COMPLETE
570,19911.302293383305,2025-08-03 21:36:56.032592,2025-08-03 21:40:16.394804,0 days 00:03:20.362212,4.174400820117433,23,30,COMPLETE
571,19804.349276562836,2025-08-03 21:36:56.034613,2025-08-03 21:40:13.109963,0 days 00:03:17.075350,4.233769101967833,25,50,COMPLETE
572,23193.680643773503,2025-08-03 21:36:56.041210,2025-08-03 21:38:48.269929,0 days 00:01:52.228719,4.247309179797944,24,30,COMPLETE
573,22926.913597887815,2025-08-03 21:36:56.045934,2025-08-03 21:40:15.779861,0 days 00:03:19.733927,4.217878006255477,24,29,COMPLETE
574,37720.41260747239,2025-08-03 21:36:56.049032,2025-08-03 21:40:17.252668,0 days 00:03:21.203636,4.286826548670523,25,29,COMPLETE
575,58879.14317760667,2025-08-03 21:36:56.053929,2025-08-03 21:38:47.221691,0 days 00:01:51.167762,4.232062203680392,25,30,COMPLETE
576,59282.243770723275,2025-08-03 21:36:56.055465,2025-08-03 21:40:17.556375,0 days 00:03:21.500910,4.211703638497881,25,29,COMPLETE
577,39465.86240810328,2025-08-03 21:36:56.075555,2025-08-03 21:40:17.061784,0 days 00:03:20.986229,4.2699912082981815,25,30,COMPLETE
578,59282.243770723275,2025-08-03 21:36:56.084203,2025-08-03 21:40:18.911958,0 days 00:03:22.827755,4.200772227288289,25,29,COMPLETE
579,59282.243770723275,2025-08-03 21:36:56.119163,2025-08-03 21:40:15.819030,0 days 00:03:19.699867,4.214543758985609,25,29,COMPLETE
580,11579.20913374584,2025-08-03 21:36:56.145264,2025-08-03 21:40:14.171728,0 days 00:03:18.026464,4.219301130613819,24,50,COMPLETE
581,23193.680643773503,2025-08-03 21:36:56.146901,2025-08-03 21:40:18.979176,0 days 00:03:22.832275,4.25622912786762,24,30,COMPLETE
582,28751.30021713913,2025-08-03 21:36:56.185866,2025-08-03 21:42:09.240190,0 days 00:05:13.054324,4.198336999449229,24,29,COMPLETE
583,23193.680643773503,2025-08-03 21:36:56.233034,2025-08-03 21:38:43.167869,0 days 00:01:46.934835,4.229264512022243,24,30,COMPLETE
584,58879.14317760667,2025-08-03 21:36:56.234948,2025-08-03 21:38:47.135705,0 days 00:01:50.900757,4.2216288381487415,25,30,COMPLETE
585,18891.972466451414,2025-08-03 21:36:56.241551,2025-08-03 21:41:35.483720,0 days 00:04:39.242169,4.198777760252058,23,29,COMPLETE
586,59282.243770723275,2025-08-03 21:36:56.248280,2025-08-03 21:40:18.088566,0 days 00:03:21.840286,4.22570757754077,25,29,COMPLETE
587,18814.0810189771,2025-08-03 21:36:56.249546,2025-08-03 21:40:17.963587,0 days 00:03:21.714041,4.181952236571605,25,50,COMPLETE
588,59282.243770723275,2025-08-03 21:36:56.255555,2025-08-03 21:41:39.955523,0 days 00:04:43.699968,4.222713313148645,25,29,COMPLETE
589,23359.91386234827,2025-08-03 21:36:56.272311,2025-08-03 21:42:09.427171,0 days 00:05:13.154860,4.235140179359613,24,29,COMPLETE
590,59282.243770723275,2025-08-03 21:36:56.278591,2025-08-03 21:38:48.668892,0 days 00:01:52.390301,4.225703023982079,25,29,COMPLETE
591,61052.24422493007,2025-08-03 21:36:56.307879,2025-08-03 21:38:47.440762,0 days 00:01:51.132883,4.215678742538112,25,28,COMPLETE
592,39780.99344311731,2025-08-03 21:36:56.348751,2025-08-03 21:40:19.721397,0 days 00:03:23.372646,4.253616044540725,25,28,COMPLETE
593,18275.118633238864,2025-08-03 21:36:56.355098,2025-08-03 21:40:20.496690,0 days 00:03:24.141592,4.225114274212941,23,30,COMPLETE
594,23193.680643773503,2025-08-03 21:36:56.372900,2025-08-03 21:40:20.595320,0 days 00:03:24.222420,4.242452256647288,24,30,COMPLETE
595,59282.243770723275,2025-08-03 21:36:56.402215,2025-08-03 21:41:38.290131,0 days 00:04:41.887916,4.186487376964546,25,29,COMPLETE
596,59282.243770723275,2025-08-03 21:36:56.426878,2025-08-03 21:41:37.986094,0 days 00:04:41.559216,4.216817293251634,25,29,COMPLETE
597,58879.14317760667,2025-08-03 21:36:56.455857,2025-08-03 21:37:49.460119,0 days 00:00:53.004262,4.236530894039161,25,30,COMPLETE
598,58879.14317760667,2025-08-03 21:36:56.511744,2025-08-03 21:40:18.388204,0 days 00:03:21.876460,4.2245907574079755,25,30,COMPLETE
599,58879.14317760667,2025-08-03 21:36:56.592757,2025-08-03 21:40:20.541356,0 days 00:03:23.948599,4.223715271600364,25,30,COMPLETE
600,39203.03110167428,2025-08-03 21:36:56.625486,2025-08-03 21:40:18.264422,0 days 00:03:21.638936,4.262092202938209,25,29,COMPLETE
601,59282.243770723275,2025-08-03 21:36:56.710985,2025-08-03 21:40:20.208323,0 days 00:03:23.497338,4.224862703337733,25,29,COMPLETE
602,61052.24422493007,2025-08-03 21:36:56.763578,2025-08-03 21:42:12.186046,0 days 00:05:15.422468,4.241890640079433,25,28,COMPLETE
603,57850.39844482371,2025-08-03 21:36:56.768543,2025-08-03 21:38:45.964125,0 days 00:01:49.195582,4.2504143925359426,25,30,COMPLETE
604,39780.99344311731,2025-08-03 21:36:56.773002,2025-08-03 21:40:22.293337,0 days 00:03:25.520335,4.262023688545643,25,28,COMPLETE
605,23359.91386234827,2025-08-03 21:36:56.774744,2025-08-03 21:42:10.690732,0 days 00:05:13.915988,4.2269724669710085,24,29,COMPLETE
606,14308.414689242534,2025-08-03 21:36:56.776365,2025-08-03 21:40:18.794438,0 days 00:03:22.018073,4.212357406203315,6,29,COMPLETE
607,35697.975189333505,2025-08-03 21:36:56.778976,2025-08-03 21:38:50.843187,0 days 00:01:54.064211,3.785565616110434,23,30,COMPLETE
608,23359.91386234827,2025-08-03 21:36:56.780200,2025-08-03 21:42:10.517813,0 days 00:05:13.737613,4.228439318879156,24,29,COMPLETE
609,22926.913597887815,2025-08-03 21:36:56.781867,2025-08-03 21:40:19.470733,0 days 00:03:22.688866,4.219746181865457,24,29,COMPLETE
610,23359.91386234827,2025-08-03 21:36:56.784279,2025-08-03 21:40:22.655671,0 days 00:03:25.871392,4.229184443890548,24,29,COMPLETE
611,22926.913597887815,2025-08-03 21:36:56.785837,2025-08-03 21:37:50.523285,0 days 00:00:53.737448,4.218095968599851,24,29,COMPLETE
612,23359.91386234827,2025-08-03 21:36:56.792231,2025-08-03 21:40:22.794423,0 days 00:03:26.002192,4.254314551698576,24,29,COMPLETE
613,17002.67951194082,2025-08-03 21:36:56.800924,2025-08-03 21:38:53.459368,0 days 00:01:56.658444,4.211275712541955,23,29,COMPLETE
614,23359.91386234827,2025-08-03 21:36:56.802639,2025-08-03 21:41:42.985896,0 days 00:04:46.183257,4.22691279516999,24,29,COMPLETE
615,19947.13207036324,2025-08-03 21:36:56.804368,2025-08-03 21:40:22.395870,0 days 00:03:25.591502,4.185858520459294,23,29,COMPLETE
616,51846.88637232451,2025-08-03 21:36:56.806128,2025-08-03 21:40:23.052295,0 days 00:03:26.246167,4.164443347157114,24,30,COMPLETE
617,18070.24224527033,2025-08-03 21:36:56.811616,2025-08-03 21:41:39.631580,0 days 00:04:42.819964,4.170222703915755,24,49,COMPLETE
618,23193.680643773503,2025-08-03 21:36:56.813624,2025-08-03 21:40:22.193875,0 days 00:03:25.380251,4.223540475038718,24,30,COMPLETE
619,19947.13207036324,2025-08-03 21:36:56.815180,2025-08-03 21:42:08.402792,0 days 00:05:11.587612,4.178285743893183,23,29,COMPLETE
620,23359.91386234827,2025-08-03 21:36:56.819786,2025-08-03 21:38:51.555068,0 days 00:01:54.735282,4.237886592434008,24,29,COMPLETE
621,53496.1645771929,2025-08-03 21:36:56.822856,2025-08-03 21:42:11.619498,0 days 00:05:14.796642,4.187024660757811,24,28,COMPLETE
622,14308.414689242534,2025-08-03 21:36:56.824727,2025-08-03 21:41:36.801062,0 days 00:04:39.976335,4.213619980661303,6,29,COMPLETE
623,59282.243770723275,2025-08-03 21:36:56.834058,2025-08-03 21:37:53.270210,0 days 00:00:56.436152,4.226392257883708,25,29,COMPLETE
624,24089.817510568944,2025-08-03 21:36:56.836731,2025-08-03 21:41:39.120104,0 days 00:04:42.283373,4.223725688747293,24,28,COMPLETE
625,23359.91386234827,2025-08-03 21:36:56.838906,2025-08-03 21:40:22.704676,0 days 00:03:25.865770,4.244523033054375,24,29,COMPLETE
626,9246.305047152402,2025-08-03 21:36:56.843614,2025-08-03 21:38:54.708171,0 days 00:01:57.864557,4.2387715107303965,23,49,COMPLETE
627,51846.88637232451,2025-08-03 21:36:56.851203,2025-08-03 21:41:38.738059,0 days 00:04:41.886856,4.1710746071776414,24,30,COMPLETE
628,28953.3866378507,2025-08-03 21:36:56.870430,2025-08-03 21:41:35.969678,0 days 00:04:39.099248,3.916106267215298,24,29,COMPLETE
629,9831.58457647004,2025-08-03 21:36:56.895653,2025-08-03 21:40:28.011296,0 days 00:03:31.115643,4.225234823745236,5,28,COMPLETE
630,22926.913597887815,2025-08-03 21:36:56.903651,2025-08-03 21:38:52.585920,0 days 00:01:55.682269,4.21004772512892,24,29,COMPLETE
631,23193.680643773503,2025-08-03 21:36:56.910068,2025-08-03 21:38:52.287211,0 days 00:01:55.377143,4.252702526487148,24,30,COMPLETE
632,23359.91386234827,2025-08-03 21:36:56.917851,2025-08-03 21:38:55.421841,0 days 00:01:58.503990,4.232078136394195,24,29,COMPLETE
633,24083.16229227306,2025-08-03 21:36:56.934444,2025-08-03 21:40:27.328422,0 days 00:03:30.393978,4.262266708409252,23,29,COMPLETE
634,23193.680643773503,2025-08-03 21:36:56.953658,2025-08-03 21:38:59.324180,0 days 00:02:02.370522,4.228821988208255,24,30,COMPLETE
635,24083.16229227306,2025-08-03 21:36:56.973256,2025-08-03 21:40:27.214279,0 days 00:03:30.241023,4.26985825681809,24,29,COMPLETE
636,23794.92300379505,2025-08-03 21:36:57.015102,2025-08-03 21:38:54.019558,0 days 00:01:57.004456,4.251522728084721,23,28,COMPLETE
637,53207.16168400357,2025-08-03 21:36:57.058978,2025-08-03 21:40:26.511681,0 days 00:03:29.452703,4.183796892793448,24,31,COMPLETE
638,17007.510020554084,2025-08-03 21:36:57.065923,2025-08-03 21:41:37.668987,0 days 00:04:40.603064,4.204396970329874,23,28,COMPLETE
639,23359.91386234827,2025-08-03 21:36:57.101128,2025-08-03 21:41:40.360792,0 days 00:04:43.259664,4.23573805797508,24,29,COMPLETE
640,22926.913597887815,2025-08-03 21:36:57.117147,2025-08-03 21:38:53.876255,0 days 00:01:56.759108,4.213588640725561,24,29,COMPLETE
641,23073.31814777485,2025-08-03 21:36:57.141045,2025-08-03 21:41:46.169767,0 days 00:04:49.028722,4.249034631435649,23,29,COMPLETE
642,10718.357681994832,2025-08-03 21:36:57.154115,2025-08-03 21:38:57.232266,0 days 00:02:00.078151,4.196937711835793,23,50,COMPLETE
643,23359.91386234827,2025-08-03 21:36:57.259643,2025-08-03 21:40:26.242480,0 days 00:03:28.982837,4.246884838047241,24,29,COMPLETE
644,12298.42997706452,2025-08-03 21:36:57.287739,2025-08-03 21:38:56.744458,0 days 00:01:59.456719,4.273579868342555,6,30,COMPLETE
645,23359.91386234827,2025-08-03 21:36:57.403963,2025-08-03 21:40:25.277558,0 days 00:03:27.873595,4.248261142159475,24,29,COMPLETE
646,22926.913597887815,2025-08-03 21:36:57.467367,2025-08-03 21:42:13.315451,0 days 00:05:15.848084,4.2090850446456605,24,29,COMPLETE
647,22926.913597887815,2025-08-03 21:36:57.479068,2025-08-03 21:42:11.109141,0 days 00:05:13.630073,4.208199466699046,24,29,COMPLETE
648,16781.513351464513,2025-08-03 21:36:57.522242,2025-08-03 21:38:55.072723,0 days 00:01:57.550481,4.2242364362994245,24,39,COMPLETE
649,36202.03697932502,2025-08-03 21:36:57.528864,2025-08-03 21:40:28.098571,0 days 00:03:30.569707,3.82242231775251,24,30,COMPLETE
650,22763.535432265053,2025-08-03 21:36:57.555932,2025-08-03 21:37:53.920500,0 days 00:00:56.364568,4.2045179209017265,24,30,COMPLETE
651,18148.865215026948,2025-08-03 21:36:57.586183,2025-08-03 21:41:39.948536,0 days 00:04:42.362353,4.241194270803761,22,29,COMPLETE
652,30815.04111377444,2025-08-03 21:36:57.626533,2025-08-03 21:40:27.126920,0 days 00:03:29.500387,4.198829684985288,24,30,COMPLETE
653,23359.91386234827,2025-08-03 21:36:57.662054,2025-08-03 21:38:59.968360,0 days 00:02:02.306306,4.23330027576377,24,29,COMPLETE
654,23193.680643773503,2025-08-03 21:36:57.679524,2025-08-03 21:41:41.364722,0 days 00:04:43.685198,4.228250798134111,24,30,COMPLETE
655,24083.16229227306,2025-08-03 21:36:57.710326,2025-08-03 21:40:27.879240,0 days 00:03:30.168914,4.2816863672752525,23,29,COMPLETE
656,55775.31993146326,2025-08-03 21:36:57.714963,2025-08-03 21:39:00.368425,0 days 00:02:02.653462,4.237968515179549,28,29,COMPLETE
657,44651.68809917987,2025-08-03 21:36:57.717569,2025-08-03 21:39:00.207334,0 days 00:02:02.489765,4.2363025270246615,29,30,COMPLETE
658,44651.68809917987,2025-08-03 21:36:57.719465,2025-08-03 21:42:11.032349,0 days 00:05:13.312884,4.2292490503591305,29,30,COMPLETE
659,45619.40701478066,2025-08-03 21:36:57.721206,2025-08-03 21:39:00.725764,0 days 00:02:03.004558,4.235162943458579,29,28,COMPLETE
660,41044.27098800963,2025-08-03 21:36:57.723418,2025-08-03 21:41:40.131349,0 days 00:04:42.407931,4.199843246026938,29,29,COMPLETE
661,47845.62310828157,2025-08-03 21:36:57.730330,2025-08-03 21:41:43.075946,0 days 00:04:45.345616,4.269911770308592,29,30,COMPLETE
662,53383.15881368369,2025-08-03 21:36:57.732158,2025-08-03 21:42:12.471025,0 days 00:05:14.738867,4.241326656858245,28,32,COMPLETE
663,19498.510260008432,2025-08-03 21:36:57.733759,2025-08-03 21:38:57.313052,0 days 00:01:59.579293,4.239557098828494,22,30,COMPLETE
664,19498.510260008432,2025-08-03 21:36:57.734911,2025-08-03 21:40:28.513447,0 days 00:03:30.778536,4.248092419111098,22,30,COMPLETE
665,44960.35494003617,2025-08-03 21:36:57.739242,2025-08-03 21:40:28.343335,0 days 00:03:30.604093,4.231738942669021,29,29,COMPLETE
666,48175.48942627302,2025-08-03 21:36:57.742454,2025-08-03 21:41:40.079477,0 days 00:04:42.337023,4.275804856482479,29,29,COMPLETE
667,39561.39889691578,2025-08-03 21:36:57.744944,2025-08-03 21:41:40.154428,0 days 00:04:42.409484,4.2497300859820255,29,28,COMPLETE
668,40761.42544096094,2025-08-03 21:36:57.746928,2025-08-03 21:40:30.435841,0 days 00:03:32.688913,4.199186690513196,29,30,COMPLETE
669,17002.67951194082,2025-08-03 21:36:57.748846,2025-08-03 21:40:28.177171,0 days 00:03:30.428325,4.216410539098895,22,29,COMPLETE
670,45619.40701478066,2025-08-03 21:36:57.751179,2025-08-03 21:40:31.372959,0 days 00:03:33.621780,4.231739145470304,29,28,COMPLETE
671,17548.68769575911,2025-08-03 21:36:57.752972,2025-08-03 21:40:27.466794,0 days 00:03:29.713822,4.222989513540265,22,28,COMPLETE
672,43911.61632002368,2025-08-03 21:36:57.754799,2025-08-03 21:40:30.426560,0 days 00:03:32.671761,4.190750118442487,28,29,COMPLETE
673,14887.694376969168,2025-08-03 21:36:57.757356,2025-08-03 21:40:31.641407,0 days 00:03:33.884051,4.202923578255716,22,49,COMPLETE
674,45190.32515199729,2025-08-03 21:36:57.762481,2025-08-03 21:40:31.216578,0 days 00:03:33.454097,4.202218398394562,29,29,COMPLETE
675,45619.40701478066,2025-08-03 21:36:57.763759,2025-08-03 21:40:30.434422,0 days 00:03:32.670663,4.242503143625482,29,28,COMPLETE
676,50296.99100197822,2025-08-03 21:36:57.764873,2025-08-03 21:40:30.425611,0 days 00:03:32.660738,4.290262497268636,28,28,COMPLETE
677,41044.27098800963,2025-08-03 21:36:57.769769,2025-08-03 21:39:01.886428,0 days 00:02:04.116659,4.19808562245052,29,29,COMPLETE
678,44582.852524895316,2025-08-03 21:36:57.770784,2025-08-03 21:40:30.131435,0 days 00:03:32.360651,4.199597195006249,28,29,COMPLETE
679,56586.63414751104,2025-08-03 21:36:57.776192,2025-08-03 21:38:59.254936,0 days 00:02:01.478744,4.227358901490406,28,28,COMPLETE
680,15214.80878555216,2025-08-03 21:36:57.778276,2025-08-03 21:41:45.407190,0 days 00:04:47.628914,3.7434699662189304,29,29,COMPLETE
681,45190.32515199729,2025-08-03 21:36:57.781028,2025-08-03 21:41:41.912258,0 days 00:04:44.131230,4.216209144948896,29,29,COMPLETE
682,44960.35494003617,2025-08-03 21:36:57.782398,2025-08-03 21:39:00.663785,0 days 00:02:02.881387,4.233861317444924,29,29,COMPLETE
683,45190.32515199729,2025-08-03 21:36:57.785024,2025-08-03 21:41:41.358351,0 days 00:04:43.573327,4.222838124651577,29,29,COMPLETE
684,44960.35494003617,2025-08-03 21:36:57.787129,2025-08-03 21:41:40.287462,0 days 00:04:42.500333,4.235811459191079,29,29,COMPLETE
685,45190.32515199729,2025-08-03 21:36:57.795543,2025-08-03 21:37:56.685997,0 days 00:00:58.890454,4.220251154376287,29,29,COMPLETE
686,55775.31993146326,2025-08-03 21:36:57.798241,2025-08-03 21:39:04.858890,0 days 00:02:07.060649,4.236456863387948,28,29,COMPLETE
687,21625.29257303605,2025-08-03 21:36:57.801695,2025-08-03 21:40:30.870527,0 days 00:03:33.068832,4.201823988624583,22,28,COMPLETE
688,44651.68809917987,2025-08-03 21:36:57.807240,2025-08-03 21:39:04.909441,0 days 00:02:07.102201,4.2383095714663845,29,30,COMPLETE
689,37341.78539471254,2025-08-03 21:36:57.813890,2025-08-03 21:41:45.901685,0 days 00:04:48.087795,3.7955320706660745,22,29,COMPLETE
690,40211.143945982134,2025-08-03 21:36:57.815553,2025-08-03 21:39:04.295637,0 days 00:02:06.480084,4.182651349707634,29,30,COMPLETE
691,45190.32515199729,2025-08-03 21:36:57.819005,2025-08-03 21:39:02.714751,0 days 00:02:04.895746,4.213561336033017,29,29,COMPLETE
692,18275.118633238864,2025-08-03 21:36:57.822324,2025-08-03 21:40:34.490766,0 days 00:03:36.668442,4.223354647112523,22,30,COMPLETE
693,18889.178508397534,2025-08-03 21:36:57.826637,2025-08-03 21:40:32.288646,0 days 00:03:34.462009,4.273765942801611,22,30,COMPLETE
694,44960.35494003617,2025-08-03 21:36:57.835175,2025-08-03 21:40:34.355425,0 days 00:03:36.520250,4.2434283972465305,29,29,COMPLETE
695,45852.61494012655,2025-08-03 21:36:57.838725,2025-08-03 21:41:42.078481,0 days 00:04:44.239756,4.206708995256899,29,28,COMPLETE
696,18148.865215026948,2025-08-03 21:36:57.840368,2025-08-03 21:39:09.948438,0 days 00:02:12.108070,4.238610468692079,22,29,COMPLETE
697,44960.35494003617,2025-08-03 21:36:57.844587,2025-08-03 21:41:46.042743,0 days 00:04:48.198156,4.224629712855723,29,29,COMPLETE
698,39603.103685085895,2025-08-03 21:36:57.849601,2025-08-03 21:40:34.554871,0 days 00:03:36.705270,4.160768459046625,29,30,COMPLETE
699,19487.19849887608,2025-08-03 21:36:57.851501,2025-08-03 21:40:32.961735,0 days 00:03:35.110234,4.215516433801353,22,29,COMPLETE
700,17002.67951194082,2025-08-03 21:36:57.855398,2025-08-03 21:39:07.722605,0 days 00:02:09.867207,4.223087270780987,22,29,COMPLETE
701,20926.97916944497,2025-08-03 21:36:57.902726,2025-08-03 21:41:42.972906,0 days 00:04:45.070180,4.210897479932293,22,30,COMPLETE
702,44960.35494003617,2025-08-03 21:36:57.971931,2025-08-03 21:42:11.106528,0 days 00:05:13.134597,4.225614785180258,29,29,COMPLETE
703,18148.865215026948,2025-08-03 21:36:57.984851,2025-08-03 21:39:04.627608,0 days 00:02:06.642757,4.247221158595588,22,29,COMPLETE
704,9801.47906236011,2025-08-03 21:36:58.014485,2025-08-03 21:40:35.264148,0 days 00:03:37.249663,4.248843258390108,5,29,COMPLETE
705,45619.40701478066,2025-08-03 21:36:58.022424,2025-08-03 21:41:45.238433,0 days 00:04:47.216009,4.2279743854676175,29,28,COMPLETE
706,17002.67951194082,2025-08-03 21:36:58.049820,2025-08-03 21:39:07.839760,0 days 00:02:09.789940,4.2300318082541555,22,29,COMPLETE
707,44651.68809917987,2025-08-03 21:36:58.120103,2025-08-03 21:40:35.777893,0 days 00:03:37.657790,4.224503728705491,29,30,COMPLETE
708,9572.627644600918,2025-08-03 21:36:58.167521,2025-08-03 21:39:03.119976,0 days 00:02:04.952455,4.236166150048401,22,49,COMPLETE
709,31059.089836152576,2025-08-03 21:36:58.205191,2025-08-03 21:39:09.439668,0 days 00:02:11.234477,4.498658377972607,29,29,COMPLETE
710,15806.343501122123,2025-08-03 21:36:58.221540,2025-08-03 21:39:08.585534,0 days 00:02:10.363994,4.225333061942465,29,50,COMPLETE
711,16892.97506526729,2025-08-03 21:36:58.253450,2025-08-03 21:41:44.948124,0 days 00:04:46.694674,3.723434114510289,29,29,COMPLETE
712,17002.67951194082,2025-08-03 21:36:58.255187,2025-08-03 21:40:36.380118,0 days 00:03:38.124931,4.213903096421877,23,29,COMPLETE
713,18148.865215026948,2025-08-03 21:36:58.256402,2025-08-03 21:40:33.748943,0 days 00:03:35.492541,4.264880636567064,22,29,COMPLETE
714,17002.67951194082,2025-08-03 21:36:58.305764,2025-08-03 21:40:35.374740,0 days 00:03:37.068976,4.23473084393278,22,29,COMPLETE
715,19487.19849887608,2025-08-03 21:36:58.359996,2025-08-03 21:41:47.216743,0 days 00:04:48.856747,4.212594719456377,22,29,COMPLETE
716,18785.006756580977,2025-08-03 21:36:58.430405,2025-08-03 21:41:49.324967,0 days 00:04:50.894562,4.223171375757707,23,31,COMPLETE
717,17002.67951194082,2025-08-03 21:36:58.513832,2025-08-03 21:40:36.788299,0 days 00:03:38.274467,4.231085417582521,22,29,COMPLETE
718,17019.515653851646,2025-08-03 21:36:58.537941,2025-08-03 21:37:34.016118,0 days 00:00:35.478177,4.278067249987255,29,49,COMPLETE
719,20926.97916944497,2025-08-03 21:36:58.545392,2025-08-03 21:39:10.172953,0 days 00:02:11.627561,4.205554238626314,22,30,COMPLETE
720,44960.35494003617,2025-08-03 21:36:58.566808,2025-08-03 21:42:12.370123,0 days 00:05:13.803315,4.232993107046341,29,29,COMPLETE
721,45190.32515199729,2025-08-03 21:36:58.575581,2025-08-03 21:42:10.769861,0 days 00:05:12.194280,4.2198223597140965,29,29,COMPLETE
722,55775.31993146326,2025-08-03 21:36:58.583095,2025-08-03 21:39:12.037317,0 days 00:02:13.454222,4.212615238326001,28,29,COMPLETE
723,44960.35494003617,2025-08-03 21:36:58.584915,2025-08-03 21:41:44.340568,0 days 00:04:45.755653,4.223717137261074,29,29,COMPLETE
724,48852.91807285243,2025-08-03 21:36:58.588117,2025-08-03 21:39:09.804415,0 days 00:02:11.216298,4.287472498339472,29,29,COMPLETE
725,45190.32515199729,2025-08-03 21:36:58.614517,2025-08-03 21:41:46.663178,0 days 00:04:48.048661,4.2070799970159785,29,29,COMPLETE
726,18785.006756580977,2025-08-03 21:36:58.667513,2025-08-03 21:41:46.102747,0 days 00:04:47.435234,4.231862485957341,23,31,COMPLETE
727,56586.63414751104,2025-08-03 21:36:58.672218,2025-08-03 21:39:14.135474,0 days 00:02:15.463256,4.225479663655783,28,28,COMPLETE
728,45190.32515199729,2025-08-03 21:36:58.674176,2025-08-03 21:42:12.871125,0 days 00:05:14.196949,4.21319439001837,29,29,COMPLETE
729,30660.68566131601,2025-08-03 21:36:58.680252,2025-08-03 21:39:15.116018,0 days 00:02:16.435766,4.2271246290440985,29,39,COMPLETE
730,40597.319935575455,2025-08-03 21:36:58.684193,2025-08-03 21:40:40.015355,0 days 00:03:41.331162,4.162243198065108,28,29,COMPLETE
731,13351.269069350281,2025-08-03 21:36:58.686577,2025-08-03 21:40:36.786483,0 days 00:03:38.099906,4.218479219665593,14,30,COMPLETE
732,45190.32515199729,2025-08-03 21:36:58.690087,2025-08-03 21:40:36.314477,0 days 00:03:37.624390,4.211415412321839,29,29,COMPLETE
733,44880.141967650176,2025-08-03 21:36:58.692010,2025-08-03 21:41:47.932046,0 days 00:04:49.240036,4.212453080720251,29,30,COMPLETE
734,44400.59852802006,2025-08-03 21:36:58.693385,2025-08-03 21:40:41.046452,0 days 00:03:42.353067,4.192875527834608,24,29,COMPLETE
735,49233.91726392601,2025-08-03 21:36:58.699183,2025-08-03 21:40:38.423677,0 days 00:03:39.724494,4.289083439701254,28,30,COMPLETE
736,41648.18915075974,2025-08-03 21:36:58.704736,2025-08-03 21:40:43.089236,0 days 00:03:44.384500,4.192739557594232,29,28,COMPLETE
737,12470.38536353375,2025-08-03 21:36:58.706250,2025-08-03 21:41:48.329484,0 days 00:04:49.623234,4.256022302883381,14,29,COMPLETE
738,40597.319935575455,2025-08-03 21:36:58.707504,2025-08-03 21:39:12.369943,0 days 00:02:13.662439,4.15296514218587,28,29,COMPLETE
739,22908.97508402769,2025-08-03 21:36:58.711011,2025-08-03 21:41:50.151800,0 days 00:04:51.440789,4.245663314735851,23,30,COMPLETE
740,13426.895890501815,2025-08-03 21:36:58.715734,2025-08-03 21:42:12.525500,0 days 00:05:13.809766,4.243450242243286,14,30,COMPLETE
741,11717.218820640719,2025-08-03 21:36:58.717151,2025-08-03 21:39:16.095812,0 days 00:02:17.378661,4.192251395544163,14,29,COMPLETE
742,12460.24351321222,2025-08-03 21:36:58.719698,2025-08-03 21:40:39.482662,0 days 00:03:40.762964,4.249686478245344,14,29,COMPLETE
743,38986.45242852881,2025-08-03 21:36:58.721357,2025-08-03 21:40:39.505533,0 days 00:03:40.784176,4.246058565490365,29,29,COMPLETE
744,19887.172597543806,2025-08-03 21:36:58.726059,2025-08-03 21:41:49.860323,0 days 00:04:51.134264,4.2290572682029515,28,49,COMPLETE
745,55775.31993146326,2025-08-03 21:36:58.729288,2025-08-03 21:40:40.636411,0 days 00:03:41.907123,4.235176546870213,28,29,COMPLETE
