number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
733,6891.037117704022,2025-08-07 13:31:56.303002,2025-08-07 13:32:03.704502,0 days 00:00:07.401500,5,9,34,COMPLETE
734,28816.61197534258,2025-08-07 13:31:56.761987,2025-08-07 13:32:03.855450,0 days 00:00:07.093463,5,9,16,COMPLETE
735,28816.61197534258,2025-08-07 13:31:57.661467,2025-08-07 13:32:04.031129,0 days 00:00:06.369662,5,9,16,COMPLETE
736,4725.869027008079,2025-08-07 13:31:57.934065,2025-08-07 13:32:04.574866,0 days 00:00:06.640801,5,18,16,COMPLETE
737,4353.409486101828,2025-08-07 13:31:58.196698,2025-08-07 13:32:05.392690,0 days 00:00:07.195992,14,9,46,COMPLETE
738,4832.6254839631565,2025-08-07 13:31:58.231211,2025-08-07 13:32:04.956195,0 days 00:00:06.724984,14,18,16,COMPLETE
739,28816.61197534258,2025-08-07 13:31:58.422752,2025-08-07 13:32:04.926694,0 days 00:00:06.503942,5,9,16,COMPLETE
740,28816.61197534258,2025-08-07 13:31:58.551829,2025-08-07 13:32:05.772155,0 days 00:00:07.220326,5,9,16,COMPLETE
741,6634.173072130856,2025-08-07 13:31:59.403651,2025-08-07 13:32:06.472713,0 days 00:00:07.069062,5,9,45,COMPLETE
742,25502.774979989088,2025-08-07 13:31:59.708681,2025-08-07 13:32:06.307485,0 days 00:00:06.598804,5,11,16,COMPLETE
743,28816.61197534258,2025-08-07 13:31:59.711710,2025-08-07 13:32:06.721719,0 days 00:00:07.010009,5,9,16,COMPLETE
744,11473.99752498115,2025-08-07 13:32:00.210472,2025-08-07 13:32:07.559784,0 days 00:00:07.349312,5,9,22,COMPLETE
745,26800.547698212566,2025-08-07 13:32:00.597397,2025-08-07 13:32:07.232694,0 days 00:00:06.635297,6,9,16,COMPLETE
746,26800.547698212566,2025-08-07 13:32:01.338947,2025-08-07 13:32:07.957920,0 days 00:00:06.618973,6,9,16,COMPLETE
747,26800.547698212566,2025-08-07 13:32:01.629343,2025-08-07 13:32:08.950373,0 days 00:00:07.321030,6,9,16,COMPLETE
748,15726.314170188336,2025-08-07 13:32:01.598720,2025-08-07 13:32:08.792618,0 days 00:00:07.193898,6,11,16,COMPLETE
749,26800.547698212566,2025-08-07 13:32:01.835219,2025-08-07 13:32:09.013988,0 days 00:00:07.178769,6,9,16,COMPLETE
750,26800.547698212566,2025-08-07 13:32:02.330793,2025-08-07 13:32:09.772045,0 days 00:00:07.441252,6,9,16,COMPLETE
751,26800.547698212566,2025-08-07 13:32:02.555923,2025-08-07 13:32:09.770555,0 days 00:00:07.214632,6,9,16,COMPLETE
752,3714.3753564998683,2025-08-07 13:32:03.634714,2025-08-07 13:32:10.786902,0 days 00:00:07.152188,6,9,46,COMPLETE
753,26800.547698212566,2025-08-07 13:32:03.746779,2025-08-07 13:32:10.203852,0 days 00:00:06.457073,6,9,16,COMPLETE
754,15726.314170188336,2025-08-07 13:32:03.906169,2025-08-07 13:32:11.490465,0 days 00:00:07.584296,6,11,16,COMPLETE
755,15726.314170188336,2025-08-07 13:32:04.083481,2025-08-07 13:32:11.325657,0 days 00:00:07.242176,6,11,16,COMPLETE
756,17406.634338324053,2025-08-07 13:32:04.669970,2025-08-07 13:32:13.009947,0 days 00:00:08.339977,6,10,16,COMPLETE
757,15726.314170188336,2025-08-07 13:32:04.941637,2025-08-07 13:32:12.021407,0 days 00:00:07.079770,6,11,16,COMPLETE
758,26800.547698212566,2025-08-07 13:32:04.975414,2025-08-07 13:32:11.983908,0 days 00:00:07.008494,6,9,16,COMPLETE
759,17406.634338324053,2025-08-07 13:32:05.417417,2025-08-07 13:32:12.896765,0 days 00:00:07.479348,6,10,16,COMPLETE
760,3496.5425756331624,2025-08-07 13:32:05.847366,2025-08-07 13:32:13.207307,0 days 00:00:07.359941,6,10,38,COMPLETE
761,17406.634338324053,2025-08-07 13:32:06.347302,2025-08-07 13:32:13.785238,0 days 00:00:07.437936,6,10,16,COMPLETE
762,17406.634338324053,2025-08-07 13:32:06.493759,2025-08-07 13:32:13.781613,0 days 00:00:07.287854,6,10,16,COMPLETE
763,17406.634338324053,2025-08-07 13:32:06.724129,2025-08-07 13:32:14.165041,0 days 00:00:07.440912,6,10,16,COMPLETE
764,17406.634338324053,2025-08-07 13:32:07.246610,2025-08-07 13:32:14.616002,0 days 00:00:07.369392,6,10,16,COMPLETE
765,17406.634338324053,2025-08-07 13:32:07.563324,2025-08-07 13:32:15.028227,0 days 00:00:07.464903,6,10,16,COMPLETE
766,13922.101056876165,2025-08-07 13:32:07.965475,2025-08-07 13:32:15.622570,0 days 00:00:07.657095,6,10,17,COMPLETE
767,13922.101056876165,2025-08-07 13:32:08.857192,2025-08-07 13:32:16.123862,0 days 00:00:07.266670,6,10,17,COMPLETE
768,13922.101056876165,2025-08-07 13:32:08.977177,2025-08-07 13:32:16.158434,0 days 00:00:07.181257,6,10,17,COMPLETE
769,23780.691614624324,2025-08-07 13:32:09.019463,2025-08-07 13:32:16.835540,0 days 00:00:07.816077,6,10,20,COMPLETE
770,22045.892168113325,2025-08-07 13:32:09.775744,2025-08-07 13:32:17.399776,0 days 00:00:07.624032,7,10,17,COMPLETE
771,28404.709786856954,2025-08-07 13:32:09.782298,2025-08-07 13:32:16.912046,0 days 00:00:07.129748,5,10,17,COMPLETE
772,28404.709786856954,2025-08-07 13:32:10.218339,2025-08-07 13:32:17.634520,0 days 00:00:07.416181,5,10,17,COMPLETE
773,28404.709786856954,2025-08-07 13:32:10.816482,2025-08-07 13:32:18.547591,0 days 00:00:07.731109,5,10,17,COMPLETE
774,28404.709786856954,2025-08-07 13:32:11.368449,2025-08-07 13:32:20.598606,0 days 00:00:09.230157,5,10,17,COMPLETE
775,28404.709786856954,2025-08-07 13:32:11.502794,2025-08-07 13:32:18.788336,0 days 00:00:07.285542,5,10,17,COMPLETE
776,8464.137224091697,2025-08-07 13:32:12.029466,2025-08-07 13:32:18.493492,0 days 00:00:06.464026,5,10,37,COMPLETE
777,28404.709786856954,2025-08-07 13:32:12.139661,2025-08-07 13:32:20.498686,0 days 00:00:08.359025,5,10,17,COMPLETE
778,15705.569283523537,2025-08-07 13:32:12.938613,2025-08-07 13:32:20.202495,0 days 00:00:07.263882,5,8,27,COMPLETE
779,28672.2435095688,2025-08-07 13:32:13.051612,2025-08-07 13:32:20.525461,0 days 00:00:07.473849,5,8,17,COMPLETE
780,28672.2435095688,2025-08-07 13:32:13.313902,2025-08-07 13:32:20.690499,0 days 00:00:07.376597,5,8,17,COMPLETE
781,33627.49338664723,2025-08-07 13:32:13.787620,2025-08-07 13:32:21.421899,0 days 00:00:07.634279,5,8,15,COMPLETE
782,33627.49338664723,2025-08-07 13:32:13.789155,2025-08-07 13:32:21.256661,0 days 00:00:07.467506,5,8,15,COMPLETE
783,33627.49338664723,2025-08-07 13:32:14.170766,2025-08-07 13:32:21.706073,0 days 00:00:07.535307,5,8,15,COMPLETE
784,28672.2435095688,2025-08-07 13:32:14.624551,2025-08-07 13:32:22.229111,0 days 00:00:07.604560,5,8,17,COMPLETE
785,28672.2435095688,2025-08-07 13:32:15.037397,2025-08-07 13:32:22.664064,0 days 00:00:07.626667,5,8,17,COMPLETE
786,33627.49338664723,2025-08-07 13:32:15.717764,2025-08-07 13:32:23.715677,0 days 00:00:07.997913,5,8,15,COMPLETE
787,33627.49338664723,2025-08-07 13:32:16.155156,2025-08-07 13:32:23.674729,0 days 00:00:07.519573,5,8,15,COMPLETE
788,33627.49338664723,2025-08-07 13:32:16.167882,2025-08-07 13:32:23.791480,0 days 00:00:07.623598,5,8,15,COMPLETE
789,33627.49338664723,2025-08-07 13:32:16.857239,2025-08-07 13:32:24.628911,0 days 00:00:07.771672,5,8,15,COMPLETE
790,33627.49338664723,2025-08-07 13:32:16.931968,2025-08-07 13:32:24.583115,0 days 00:00:07.651147,5,8,15,COMPLETE
791,33627.49338664723,2025-08-07 13:32:17.418985,2025-08-07 13:32:25.013886,0 days 00:00:07.594901,5,8,15,COMPLETE
792,21027.210907619883,2025-08-07 13:32:17.640455,2025-08-07 13:32:25.412874,0 days 00:00:07.772419,10,8,15,COMPLETE
793,33627.49338664723,2025-08-07 13:32:18.579403,2025-08-07 13:32:26.866017,0 days 00:00:08.286614,5,8,15,COMPLETE
794,33627.49338664723,2025-08-07 13:32:18.611602,2025-08-07 13:32:26.158199,0 days 00:00:07.546597,5,8,15,COMPLETE
795,33627.49338664723,2025-08-07 13:32:18.791953,2025-08-07 13:32:26.051933,0 days 00:00:07.259980,5,8,15,COMPLETE
796,33627.49338664723,2025-08-07 13:32:20.338912,2025-08-07 13:32:27.657180,0 days 00:00:07.318268,5,8,15,COMPLETE
797,33627.49338664723,2025-08-07 13:32:20.505640,2025-08-07 13:32:28.129865,0 days 00:00:07.624225,5,8,15,COMPLETE
798,33627.49338664723,2025-08-07 13:32:20.578824,2025-08-07 13:32:27.946559,0 days 00:00:07.367735,5,8,15,COMPLETE
799,33627.49338664723,2025-08-07 13:32:20.658164,2025-08-07 13:32:28.315323,0 days 00:00:07.657159,5,8,15,COMPLETE
800,33627.49338664723,2025-08-07 13:32:20.704051,2025-08-07 13:32:28.260555,0 days 00:00:07.556504,5,8,15,COMPLETE
801,42203.00046304342,2025-08-07 13:32:21.269667,2025-08-07 13:32:29.428150,0 days 00:00:08.158483,5,9,15,COMPLETE
802,5953.440325271927,2025-08-07 13:32:21.468341,2025-08-07 13:32:29.036069,0 days 00:00:07.567728,13,9,15,COMPLETE
803,42203.00046304342,2025-08-07 13:32:21.710738,2025-08-07 13:32:29.417012,0 days 00:00:07.706274,5,9,15,COMPLETE
804,42203.00046304342,2025-08-07 13:32:22.238931,2025-08-07 13:32:30.168936,0 days 00:00:07.930005,5,9,15,COMPLETE
805,42203.00046304342,2025-08-07 13:32:22.670391,2025-08-07 13:32:30.171117,0 days 00:00:07.500726,5,9,15,COMPLETE
806,42203.00046304342,2025-08-07 13:32:23.696177,2025-08-07 13:32:31.195388,0 days 00:00:07.499211,5,9,15,COMPLETE
807,42203.00046304342,2025-08-07 13:32:23.741735,2025-08-07 13:32:31.273585,0 days 00:00:07.531850,5,9,15,COMPLETE
808,42203.00046304342,2025-08-07 13:32:23.794915,2025-08-07 13:32:31.219022,0 days 00:00:07.424107,5,9,15,COMPLETE
809,-inf,2025-08-07 13:32:24.649490,2025-08-07 13:32:30.468330,0 days 00:00:05.818840,17,9,15,COMPLETE
810,42203.00046304342,2025-08-07 13:32:24.664768,2025-08-07 13:32:32.047908,0 days 00:00:07.383140,5,9,15,COMPLETE
811,42203.00046304342,2025-08-07 13:32:25.023023,2025-08-07 13:32:32.082149,0 days 00:00:07.059126,5,9,15,COMPLETE
812,19293.99364618227,2025-08-07 13:32:25.416402,2025-08-07 13:32:32.633440,0 days 00:00:07.217038,5,5,15,COMPLETE
813,19293.99364618227,2025-08-07 13:32:26.079638,2025-08-07 13:32:33.535069,0 days 00:00:07.455431,5,5,15,COMPLETE
814,42203.00046304342,2025-08-07 13:32:26.166042,2025-08-07 13:32:32.977919,0 days 00:00:06.811877,5,9,15,COMPLETE
815,42203.00046304342,2025-08-07 13:32:26.906328,2025-08-07 13:32:33.863090,0 days 00:00:06.956762,5,9,15,COMPLETE
816,42203.00046304342,2025-08-07 13:32:27.663517,2025-08-07 13:32:34.813225,0 days 00:00:07.149708,5,9,15,COMPLETE
817,42203.00046304342,2025-08-07 13:32:28.083474,2025-08-07 13:32:34.926090,0 days 00:00:06.842616,5,9,15,COMPLETE
818,42203.00046304342,2025-08-07 13:32:28.139202,2025-08-07 13:32:34.127879,0 days 00:00:05.988677,5,9,15,COMPLETE
819,5556.855572856685,2025-08-07 13:32:28.291998,2025-08-07 13:32:35.608204,0 days 00:00:07.316206,5,9,43,COMPLETE
820,42203.00046304342,2025-08-07 13:32:28.321107,2025-08-07 13:32:35.097174,0 days 00:00:06.776067,5,9,15,COMPLETE
821,42203.00046304342,2025-08-07 13:32:29.063496,2025-08-07 13:32:35.713107,0 days 00:00:06.649611,5,9,15,COMPLETE
822,28816.61197534258,2025-08-07 13:32:29.423315,2025-08-07 13:32:36.523338,0 days 00:00:07.100023,5,9,16,COMPLETE
823,-inf,2025-08-07 13:32:29.433064,2025-08-07 13:32:35.094615,0 days 00:00:05.661551,17,9,16,COMPLETE
824,28816.61197534258,2025-08-07 13:32:30.179726,2025-08-07 13:32:36.547841,0 days 00:00:06.368115,5,9,16,COMPLETE
825,4672.2171024782065,2025-08-07 13:32:30.189297,2025-08-07 13:32:37.466678,0 days 00:00:07.277381,5,9,42,COMPLETE
826,28816.61197534258,2025-08-07 13:32:30.490619,2025-08-07 13:32:37.494584,0 days 00:00:07.003965,5,9,16,COMPLETE
827,28816.61197534258,2025-08-07 13:32:31.286034,2025-08-07 13:32:38.604990,0 days 00:00:07.318956,5,9,16,COMPLETE
828,28816.61197534258,2025-08-07 13:32:31.257735,2025-08-07 13:32:38.267453,0 days 00:00:07.009718,5,9,16,COMPLETE
829,28816.61197534258,2025-08-07 13:32:31.288487,2025-08-07 13:32:38.640091,0 days 00:00:07.351604,5,9,16,COMPLETE
830,28816.61197534258,2025-08-07 13:32:32.070749,2025-08-07 13:32:39.507182,0 days 00:00:07.436433,5,9,16,COMPLETE
831,28816.61197534258,2025-08-07 13:32:32.085730,2025-08-07 13:32:39.297285,0 days 00:00:07.211555,5,9,16,COMPLETE
832,28816.61197534258,2025-08-07 13:32:32.681198,2025-08-07 13:32:39.982217,0 days 00:00:07.301019,5,9,16,COMPLETE
833,28816.61197534258,2025-08-07 13:32:33.016741,2025-08-07 13:32:40.217483,0 days 00:00:07.200742,5,9,16,COMPLETE
834,28816.61197534258,2025-08-07 13:32:33.630646,2025-08-07 13:32:40.935064,0 days 00:00:07.304418,5,9,16,COMPLETE
835,28816.61197534258,2025-08-07 13:32:33.893447,2025-08-07 13:32:41.109665,0 days 00:00:07.216218,5,9,16,COMPLETE
836,28816.61197534258,2025-08-07 13:32:34.143558,2025-08-07 13:32:42.366765,0 days 00:00:08.223207,5,9,16,COMPLETE
837,28816.61197534258,2025-08-07 13:32:34.858956,2025-08-07 13:32:42.642999,0 days 00:00:07.784043,5,9,16,COMPLETE
838,33549.25700422966,2025-08-07 13:32:34.928126,2025-08-07 13:32:42.546205,0 days 00:00:07.618079,5,7,16,COMPLETE
839,28816.61197534258,2025-08-07 13:32:35.112844,2025-08-07 13:32:42.645456,0 days 00:00:07.532612,5,9,16,COMPLETE
840,28816.61197534258,2025-08-07 13:32:35.134660,2025-08-07 13:32:42.410556,0 days 00:00:07.275896,5,9,16,COMPLETE
841,28816.61197534258,2025-08-07 13:32:35.634494,2025-08-07 13:32:43.106348,0 days 00:00:07.471854,5,9,16,COMPLETE
842,28816.61197534258,2025-08-07 13:32:35.716624,2025-08-07 13:32:43.431570,0 days 00:00:07.714946,5,9,16,COMPLETE
843,28816.61197534258,2025-08-07 13:32:36.552069,2025-08-07 13:32:44.508336,0 days 00:00:07.956267,5,9,16,COMPLETE
844,28816.61197534258,2025-08-07 13:32:36.559944,2025-08-07 13:32:44.038022,0 days 00:00:07.478078,5,9,16,COMPLETE
845,33549.25700422966,2025-08-07 13:32:37.486822,2025-08-07 13:32:45.051343,0 days 00:00:07.564521,5,7,16,COMPLETE
846,33549.25700422966,2025-08-07 13:32:37.500306,2025-08-07 13:32:44.520861,0 days 00:00:07.020555,5,7,16,COMPLETE
847,28816.61197534258,2025-08-07 13:32:38.297472,2025-08-07 13:32:46.503695,0 days 00:00:08.206223,5,9,16,COMPLETE
848,28816.61197534258,2025-08-07 13:32:38.615120,2025-08-07 13:32:45.978098,0 days 00:00:07.362978,5,9,16,COMPLETE
849,28816.61197534258,2025-08-07 13:32:38.646628,2025-08-07 13:32:46.465696,0 days 00:00:07.819068,5,9,16,COMPLETE
850,26800.547698212566,2025-08-07 13:32:39.312140,2025-08-07 13:32:46.561711,0 days 00:00:07.249571,6,9,16,COMPLETE
851,16226.258817226946,2025-08-07 13:32:39.526371,2025-08-07 13:32:46.919840,0 days 00:00:07.393469,6,9,18,COMPLETE
852,16226.258817226946,2025-08-07 13:32:40.022106,2025-08-07 13:32:47.617706,0 days 00:00:07.595600,6,9,18,COMPLETE
853,16226.258817226946,2025-08-07 13:32:40.226196,2025-08-07 13:32:47.622163,0 days 00:00:07.395967,6,9,18,COMPLETE
854,25595.43612896619,2025-08-07 13:32:41.014326,2025-08-07 13:32:49.416378,0 days 00:00:08.402052,6,7,18,COMPLETE
855,16226.258817226946,2025-08-07 13:32:41.137507,2025-08-07 13:32:48.090755,0 days 00:00:06.953248,6,9,18,COMPLETE
856,16226.258817226946,2025-08-07 13:32:42.417453,2025-08-07 13:32:49.560827,0 days 00:00:07.143374,6,9,18,COMPLETE
857,26815.766915930042,2025-08-07 13:32:42.446360,2025-08-07 13:32:49.546882,0 days 00:00:07.100522,6,9,15,COMPLETE
858,16226.258817226946,2025-08-07 13:32:42.577094,2025-08-07 13:32:49.778121,0 days 00:00:07.201027,6,9,18,COMPLETE
859,16226.258817226946,2025-08-07 13:32:42.654288,2025-08-07 13:32:49.914548,0 days 00:00:07.260260,6,9,18,COMPLETE
860,16226.258817226946,2025-08-07 13:32:42.657298,2025-08-07 13:32:51.016551,0 days 00:00:08.359253,6,9,18,COMPLETE
861,16226.258817226946,2025-08-07 13:32:43.125241,2025-08-07 13:32:50.326734,0 days 00:00:07.201493,6,9,18,COMPLETE
862,21565.103669900385,2025-08-07 13:32:43.434731,2025-08-07 13:32:50.883818,0 days 00:00:07.449087,7,7,18,COMPLETE
863,16226.258817226946,2025-08-07 13:32:44.109913,2025-08-07 13:32:51.385699,0 days 00:00:07.275786,6,9,18,COMPLETE
864,16226.258817226946,2025-08-07 13:32:44.515656,2025-08-07 13:32:52.109368,0 days 00:00:07.593712,6,9,18,COMPLETE
865,16226.258817226946,2025-08-07 13:32:44.524233,2025-08-07 13:32:52.016161,0 days 00:00:07.491928,6,9,18,COMPLETE
866,16226.258817226946,2025-08-07 13:32:45.055622,2025-08-07 13:32:53.066489,0 days 00:00:08.010867,6,9,18,COMPLETE
867,21584.593074044988,2025-08-07 13:32:46.007404,2025-08-07 13:32:52.955465,0 days 00:00:06.948061,6,10,15,COMPLETE
868,12574.77615071446,2025-08-07 13:32:46.504311,2025-08-07 13:32:54.552043,0 days 00:00:08.047732,6,10,18,COMPLETE
869,21584.593074044988,2025-08-07 13:32:46.539101,2025-08-07 13:32:53.467558,0 days 00:00:06.928457,6,10,15,COMPLETE
870,12574.77615071446,2025-08-07 13:32:46.586704,2025-08-07 13:32:54.626093,0 days 00:00:08.039389,6,10,18,COMPLETE
871,12574.77615071446,2025-08-07 13:32:46.925059,2025-08-07 13:32:54.549012,0 days 00:00:07.623953,6,10,18,COMPLETE
872,21584.593074044988,2025-08-07 13:32:47.624547,2025-08-07 13:32:55.026074,0 days 00:00:07.401527,6,10,15,COMPLETE
873,21584.593074044988,2025-08-07 13:32:47.627989,2025-08-07 13:32:55.192280,0 days 00:00:07.564291,6,10,15,COMPLETE
874,6092.821962795617,2025-08-07 13:32:48.127997,2025-08-07 13:32:55.699037,0 days 00:00:07.571040,6,10,29,COMPLETE
875,21584.593074044988,2025-08-07 13:32:49.495981,2025-08-07 13:32:57.307682,0 days 00:00:07.811701,6,10,15,COMPLETE
876,36003.50349735412,2025-08-07 13:32:49.588221,2025-08-07 13:32:57.828319,0 days 00:00:08.240098,5,10,15,COMPLETE
877,36003.50349735412,2025-08-07 13:32:49.609004,2025-08-07 13:32:57.343559,0 days 00:00:07.734555,5,10,15,COMPLETE
878,36003.50349735412,2025-08-07 13:32:49.814690,2025-08-07 13:32:57.621959,0 days 00:00:07.807269,5,10,15,COMPLETE
879,36003.50349735412,2025-08-07 13:32:49.942999,2025-08-07 13:32:57.284754,0 days 00:00:07.341755,5,10,15,COMPLETE
880,14249.443062595456,2025-08-07 13:32:50.340548,2025-08-07 13:32:57.978335,0 days 00:00:07.637787,7,10,15,COMPLETE
881,12029.317013097405,2025-08-07 13:32:50.896598,2025-08-07 13:32:58.443909,0 days 00:00:07.547311,5,10,29,COMPLETE
882,36003.50349735412,2025-08-07 13:32:51.020707,2025-08-07 13:32:58.569038,0 days 00:00:07.548331,5,10,15,COMPLETE
883,36003.50349735412,2025-08-07 13:32:51.392467,2025-08-07 13:32:59.149967,0 days 00:00:07.757500,5,10,15,COMPLETE
884,36003.50349735412,2025-08-07 13:32:52.054212,2025-08-07 13:32:59.285528,0 days 00:00:07.231316,5,10,15,COMPLETE
885,36003.50349735412,2025-08-07 13:32:52.116657,2025-08-07 13:32:59.655056,0 days 00:00:07.538399,5,10,15,COMPLETE
886,36003.50349735412,2025-08-07 13:32:52.977435,2025-08-07 13:33:00.691469,0 days 00:00:07.714034,5,10,15,COMPLETE
887,36003.50349735412,2025-08-07 13:32:53.080247,2025-08-07 13:33:00.619676,0 days 00:00:07.539429,5,10,15,COMPLETE
888,36003.50349735412,2025-08-07 13:32:53.562307,2025-08-07 13:33:00.929163,0 days 00:00:07.366856,5,10,15,COMPLETE
889,36003.50349735412,2025-08-07 13:32:54.622965,2025-08-07 13:33:01.679680,0 days 00:00:07.056715,5,10,15,COMPLETE
890,33627.49338664723,2025-08-07 13:32:54.626555,2025-08-07 13:33:01.712851,0 days 00:00:07.086296,5,8,15,COMPLETE
891,33627.49338664723,2025-08-07 13:32:54.647086,2025-08-07 13:33:01.571105,0 days 00:00:06.924019,5,8,15,COMPLETE
892,33627.49338664723,2025-08-07 13:32:55.050538,2025-08-07 13:33:02.001764,0 days 00:00:06.951226,5,8,15,COMPLETE
893,33627.49338664723,2025-08-07 13:32:55.198322,2025-08-07 13:33:02.386432,0 days 00:00:07.188110,5,8,15,COMPLETE
894,33627.49338664723,2025-08-07 13:32:55.707134,2025-08-07 13:33:02.762711,0 days 00:00:07.055577,5,8,15,COMPLETE
895,7784.09774702765,2025-08-07 13:32:57.505954,2025-08-07 13:33:03.538256,0 days 00:00:06.032302,8,8,31,COMPLETE
896,33627.49338664723,2025-08-07 13:32:57.516781,2025-08-07 13:33:04.682118,0 days 00:00:07.165337,5,8,15,COMPLETE
897,11157.076806191371,2025-08-07 13:32:57.641778,2025-08-07 13:33:04.683423,0 days 00:00:07.041645,5,8,32,COMPLETE
898,15451.17530993714,2025-08-07 13:32:57.736151,2025-08-07 13:33:04.928184,0 days 00:00:07.192033,8,8,17,COMPLETE
899,28672.2435095688,2025-08-07 13:32:57.885862,2025-08-07 13:33:03.737089,0 days 00:00:05.851227,5,8,17,COMPLETE
900,28672.2435095688,2025-08-07 13:32:58.081507,2025-08-07 13:33:05.058825,0 days 00:00:06.977318,5,8,17,COMPLETE
901,28672.2435095688,2025-08-07 13:32:58.458585,2025-08-07 13:33:05.631097,0 days 00:00:07.172512,5,8,17,COMPLETE
902,28672.2435095688,2025-08-07 13:32:58.572221,2025-08-07 13:33:06.068358,0 days 00:00:07.496137,5,8,17,COMPLETE
903,28672.2435095688,2025-08-07 13:32:59.193846,2025-08-07 13:33:06.122772,0 days 00:00:06.928926,5,8,17,COMPLETE
904,28672.2435095688,2025-08-07 13:32:59.288182,2025-08-07 13:33:06.309129,0 days 00:00:07.020947,5,8,17,COMPLETE
905,28672.2435095688,2025-08-07 13:32:59.658103,2025-08-07 13:33:06.697450,0 days 00:00:07.039347,5,8,17,COMPLETE
906,28672.2435095688,2025-08-07 13:33:00.648542,2025-08-07 13:33:08.369946,0 days 00:00:07.721404,5,8,17,COMPLETE
907,28672.2435095688,2025-08-07 13:33:00.736505,2025-08-07 13:33:07.605462,0 days 00:00:06.868957,5,8,17,COMPLETE
908,28672.2435095688,2025-08-07 13:33:00.938601,2025-08-07 13:33:07.577962,0 days 00:00:06.639361,5,8,17,COMPLETE
909,28672.2435095688,2025-08-07 13:33:01.639591,2025-08-07 13:33:08.971016,0 days 00:00:07.331425,5,8,17,COMPLETE
910,36466.877521743045,2025-08-07 13:33:01.723723,2025-08-07 13:33:09.096719,0 days 00:00:07.372996,5,9,17,COMPLETE
911,36466.877521743045,2025-08-07 13:33:01.747753,2025-08-07 13:33:09.520389,0 days 00:00:07.772636,5,9,17,COMPLETE
912,26278.317080327302,2025-08-07 13:33:02.030302,2025-08-07 13:33:09.203125,0 days 00:00:07.172823,8,9,17,COMPLETE
913,36466.877521743045,2025-08-07 13:33:02.389253,2025-08-07 13:33:09.733640,0 days 00:00:07.344387,5,9,17,COMPLETE
914,12262.557109108733,2025-08-07 13:33:02.766008,2025-08-07 13:33:10.142517,0 days 00:00:07.376509,5,6,17,COMPLETE
915,36466.877521743045,2025-08-07 13:33:03.601382,2025-08-07 13:33:11.165884,0 days 00:00:07.564502,5,9,17,COMPLETE
916,36466.877521743045,2025-08-07 13:33:03.767957,2025-08-07 13:33:11.491988,0 days 00:00:07.724031,5,9,17,COMPLETE
917,36466.877521743045,2025-08-07 13:33:04.708296,2025-08-07 13:33:11.999245,0 days 00:00:07.290949,5,9,17,COMPLETE
918,36466.877521743045,2025-08-07 13:33:04.737670,2025-08-07 13:33:13.462847,0 days 00:00:08.725177,5,9,17,COMPLETE
919,36466.877521743045,2025-08-07 13:33:04.950866,2025-08-07 13:33:11.909656,0 days 00:00:06.958790,5,9,17,COMPLETE
920,36466.877521743045,2025-08-07 13:33:05.112736,2025-08-07 13:33:11.482137,0 days 00:00:06.369401,5,9,17,COMPLETE
921,10927.010236519824,2025-08-07 13:33:05.670165,2025-08-07 13:33:13.334042,0 days 00:00:07.663877,5,9,24,COMPLETE
922,28816.61197534258,2025-08-07 13:33:06.113253,2025-08-07 13:33:14.038485,0 days 00:00:07.925232,5,9,16,COMPLETE
923,28816.61197534258,2025-08-07 13:33:06.157358,2025-08-07 13:33:14.046464,0 days 00:00:07.889106,5,9,16,COMPLETE
924,28816.61197534258,2025-08-07 13:33:06.314463,2025-08-07 13:33:14.170249,0 days 00:00:07.855786,5,9,16,COMPLETE
925,28816.61197534258,2025-08-07 13:33:06.701875,2025-08-07 13:33:14.318306,0 days 00:00:07.616431,5,9,16,COMPLETE
926,28816.61197534258,2025-08-07 13:33:07.601628,2025-08-07 13:33:15.216364,0 days 00:00:07.614736,5,9,16,COMPLETE
927,28816.61197534258,2025-08-07 13:33:07.650241,2025-08-07 13:33:15.773758,0 days 00:00:08.123517,5,9,16,COMPLETE
928,28816.61197534258,2025-08-07 13:33:08.390030,2025-08-07 13:33:16.229067,0 days 00:00:07.839037,5,9,16,COMPLETE
929,28816.61197534258,2025-08-07 13:33:08.994331,2025-08-07 13:33:16.430044,0 days 00:00:07.435713,5,9,16,COMPLETE
930,28816.61197534258,2025-08-07 13:33:09.143158,2025-08-07 13:33:17.068517,0 days 00:00:07.925359,5,9,16,COMPLETE
931,28816.61197534258,2025-08-07 13:33:09.224965,2025-08-07 13:33:16.693541,0 days 00:00:07.468576,5,9,16,COMPLETE
932,28816.61197534258,2025-08-07 13:33:09.558065,2025-08-07 13:33:18.146848,0 days 00:00:08.588783,5,9,16,COMPLETE
933,4287.958933049394,2025-08-07 13:33:09.738374,2025-08-07 13:33:17.347623,0 days 00:00:07.609249,11,9,16,COMPLETE
934,18313.56092647084,2025-08-07 13:33:10.148690,2025-08-07 13:33:18.188308,0 days 00:00:08.039618,5,12,16,COMPLETE
935,28816.61197534258,2025-08-07 13:33:11.196152,2025-08-07 13:33:19.399501,0 days 00:00:08.203349,5,9,16,COMPLETE
936,21899.797035218835,2025-08-07 13:33:11.502912,2025-08-07 13:33:19.357943,0 days 00:00:07.855031,5,15,16,COMPLETE
937,21899.797035218835,2025-08-07 13:33:11.637592,2025-08-07 13:33:20.101777,0 days 00:00:08.464185,5,15,16,COMPLETE
