number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
547,2742.9485574852997,2025-08-06 11:09:29.054894,2025-08-06 11:12:56.938685,0 days 00:03:27.883791,3.7261856455720532,15,80,COMPLETE
548,21546.816847823102,2025-08-06 11:09:29.109935,2025-08-06 11:14:08.077879,0 days 00:04:38.967944,3.7163351750059177,15,27,COMPLETE
549,6707.765539462866,2025-08-06 11:09:29.154648,2025-08-06 11:12:56.451829,0 days 00:03:27.297181,3.7848341666334653,10,79,COMPLETE
550,5779.9671219334505,2025-08-06 11:09:29.344475,2025-08-06 11:12:54.684915,0 days 00:03:25.340440,3.7628939174913447,10,68,COMPLETE
551,3328.799824497713,2025-08-06 11:09:29.388161,2025-08-06 11:12:53.301536,0 days 00:03:23.913375,3.7084177895416164,15,77,COMPLETE
552,8697.808490165004,2025-08-06 11:09:29.456556,2025-08-06 11:12:54.155108,0 days 00:03:24.698552,3.7480050748996847,10,80,COMPLETE
553,19032.368001099425,2025-08-06 11:09:29.933618,2025-08-06 11:12:55.637226,0 days 00:03:25.703608,3.6657713601282276,15,30,COMPLETE
554,6330.171799466532,2025-08-06 11:09:30.058128,2025-08-06 11:12:52.139965,0 days 00:03:22.081837,3.8529557934848824,10,79,COMPLETE
555,6330.171799466532,2025-08-06 11:09:30.101187,2025-08-06 11:12:56.745721,0 days 00:03:26.644534,3.8432450542949095,10,77,COMPLETE
556,9598.660827107951,2025-08-06 11:09:30.257213,2025-08-06 11:12:57.268864,0 days 00:03:27.011651,3.920602801168468,10,26,COMPLETE
557,3328.799824497713,2025-08-06 11:09:30.341665,2025-08-06 11:12:56.113267,0 days 00:03:25.771602,3.7049260269673163,15,78,COMPLETE
558,3328.799824497713,2025-08-06 11:09:30.399979,2025-08-06 11:12:52.652254,0 days 00:03:22.252275,3.7033108793665686,15,77,COMPLETE
559,22340.02961781035,2025-08-06 11:09:30.473679,2025-08-06 11:12:55.225991,0 days 00:03:24.752312,3.6903184929631845,15,25,COMPLETE
560,3116.6289785330773,2025-08-06 11:09:30.538848,2025-08-06 11:12:52.071573,0 days 00:03:21.532725,3.6938815189780763,15,77,COMPLETE
561,3328.799824497713,2025-08-06 11:09:30.617746,2025-08-06 11:11:25.663769,0 days 00:01:55.046023,3.718551643482143,15,78,COMPLETE
562,3813.771386106836,2025-08-06 11:09:30.645271,2025-08-06 11:12:56.522116,0 days 00:03:25.876845,3.783594992215317,15,78,COMPLETE
563,6465.218478081404,2025-08-06 11:09:30.673002,2025-08-06 11:14:17.358944,0 days 00:04:46.685942,3.725845622609568,10,80,COMPLETE
564,11158.007903230298,2025-08-06 11:09:30.774683,2025-08-06 11:14:45.886322,0 days 00:05:15.111639,3.9109086075247386,15,26,COMPLETE
565,34331.05778778949,2025-08-06 11:09:30.828267,2025-08-06 11:11:27.517918,0 days 00:01:56.689651,1.4644399761568494,10,26,COMPLETE
566,13850.336650484232,2025-08-06 11:09:30.948253,2025-08-06 11:11:26.290333,0 days 00:01:55.342080,1.4537207006765025,33,25,COMPLETE
567,33485.323251728536,2025-08-06 11:09:31.100089,2025-08-06 11:11:25.459084,0 days 00:01:54.358995,1.442866107923035,9,26,COMPLETE
568,26303.20399934813,2025-08-06 11:09:31.231559,2025-08-06 11:10:25.189484,0 days 00:00:53.957925,1.4953948464113953,10,25,COMPLETE
569,34469.08980229155,2025-08-06 11:09:31.392650,2025-08-06 11:14:45.987130,0 days 00:05:14.594480,3.922670652602586,21,25,COMPLETE
570,26263.538967631845,2025-08-06 11:09:31.416732,2025-08-06 11:14:11.633714,0 days 00:04:40.216982,1.482990864289325,9,25,COMPLETE
571,11115.394610012047,2025-08-06 11:09:31.446737,2025-08-06 11:14:12.734190,0 days 00:04:41.287453,3.9128248331874045,15,25,COMPLETE
572,13991.040777933602,2025-08-06 11:09:31.500518,2025-08-06 11:11:31.008738,0 days 00:01:59.508220,1.4803407191232039,10,79,COMPLETE
573,12995.35094460128,2025-08-06 11:09:31.667337,2025-08-06 11:14:09.261600,0 days 00:04:37.594263,1.4774661763396206,33,26,COMPLETE
574,20325.78885271097,2025-08-06 11:09:31.920904,2025-08-06 11:11:27.786223,0 days 00:01:55.865319,1.4651988323500582,20,27,COMPLETE
575,27410.683979852278,2025-08-06 11:09:32.074056,2025-08-06 11:14:10.823188,0 days 00:04:38.749132,3.9415324561203624,20,26,COMPLETE
576,24348.54935929303,2025-08-06 11:09:32.212664,2025-08-06 11:14:13.998032,0 days 00:04:41.785368,1.4984599214231962,9,25,COMPLETE
577,26303.20399934813,2025-08-06 11:09:32.224801,2025-08-06 11:14:48.294938,0 days 00:05:16.070137,1.4957850546777047,10,25,COMPLETE
578,33002.93844946459,2025-08-06 11:09:32.245328,2025-08-06 11:14:10.743659,0 days 00:04:38.498331,1.5542484090755073,10,26,COMPLETE
579,17025.565323783318,2025-08-06 11:09:32.251596,2025-08-06 11:11:28.595511,0 days 00:01:56.343915,1.4229382161091477,20,27,COMPLETE
580,47859.399656944,2025-08-06 11:09:32.268943,2025-08-06 11:13:02.406169,0 days 00:03:30.137226,1.6144763208414539,9,25,COMPLETE
581,27523.340019527797,2025-08-06 11:09:32.296222,2025-08-06 11:12:58.588190,0 days 00:03:26.291968,1.5012683400682723,15,25,COMPLETE
582,26848.768522083214,2025-08-06 11:09:32.369474,2025-08-06 11:12:59.233444,0 days 00:03:26.863970,1.506340335232313,9,26,COMPLETE
583,33837.259028663175,2025-08-06 11:09:32.456685,2025-08-06 11:12:58.884959,0 days 00:03:26.428274,1.5469282947963243,10,26,COMPLETE
584,8231.278148840807,2025-08-06 11:09:32.479436,2025-08-06 11:12:59.919717,0 days 00:03:27.440281,3.925727983010768,10,26,COMPLETE
585,24269.35202055732,2025-08-06 11:09:32.523596,2025-08-06 11:13:05.724869,0 days 00:03:33.201273,1.5175899102492818,10,25,COMPLETE
586,19820.185587258875,2025-08-06 11:09:32.536267,2025-08-06 11:12:58.479781,0 days 00:03:25.943514,1.4733427927368654,20,26,COMPLETE
587,27998.172383320954,2025-08-06 11:09:32.655254,2025-08-06 11:13:02.839732,0 days 00:03:30.184478,1.5193296071714157,10,26,COMPLETE
588,31137.43475860034,2025-08-06 11:09:32.714192,2025-08-06 11:13:00.740901,0 days 00:03:28.026709,1.4529859454650236,10,28,COMPLETE
589,8231.278148840807,2025-08-06 11:09:32.888100,2025-08-06 11:13:02.215536,0 days 00:03:29.327436,3.9256225191446337,10,25,COMPLETE
590,26806.034583724377,2025-08-06 11:09:32.942116,2025-08-06 11:13:01.315143,0 days 00:03:28.373027,1.5114105574574042,9,26,COMPLETE
591,25917.716450082906,2025-08-06 11:09:32.959884,2025-08-06 11:13:04.967990,0 days 00:03:32.008106,1.577624622181469,10,25,COMPLETE
592,8231.278148840807,2025-08-06 11:09:33.450666,2025-08-06 11:12:59.626737,0 days 00:03:26.176071,3.9502500894142645,10,25,COMPLETE
593,16146.76700225821,2025-08-06 11:09:33.535075,2025-08-06 11:11:31.823949,0 days 00:01:58.288874,3.9430579460262845,32,26,COMPLETE
594,41954.22758114273,2025-08-06 11:09:33.622405,2025-08-06 11:10:27.469587,0 days 00:00:53.847182,1.5862483762522057,9,26,COMPLETE
595,19445.493046546966,2025-08-06 11:09:33.654524,2025-08-06 11:11:31.714494,0 days 00:01:58.059970,1.44074202896201,20,26,COMPLETE
596,35993.03201319631,2025-08-06 11:09:33.817575,2025-08-06 11:11:31.415384,0 days 00:01:57.597809,1.4544041389994233,10,27,COMPLETE
597,8231.278148840807,2025-08-06 11:09:33.824055,2025-08-06 11:11:33.364875,0 days 00:01:59.540820,3.9501810583853723,10,25,COMPLETE
598,14191.037655672451,2025-08-06 11:09:34.218019,2025-08-06 11:14:15.587425,0 days 00:04:41.369406,1.5042988224082507,10,81,COMPLETE
599,16965.63802494303,2025-08-06 11:09:34.382756,2025-08-06 11:14:14.739712,0 days 00:04:40.356956,1.5511444592044237,10,78,COMPLETE
600,9933.109732519188,2025-08-06 11:09:34.447046,2025-08-06 11:11:32.634111,0 days 00:01:58.187065,1.5872187839384788,10,80,COMPLETE
601,14110.63883451489,2025-08-06 11:09:34.469253,2025-08-06 11:11:29.951045,0 days 00:01:55.481792,1.5101790914027138,9,78,COMPLETE
602,12987.920462902694,2025-08-06 11:09:34.470467,2025-08-06 11:13:05.433144,0 days 00:03:30.962677,1.5725161969376895,9,77,COMPLETE
603,15137.605625590824,2025-08-06 11:09:34.487646,2025-08-06 11:11:32.173758,0 days 00:01:57.686112,1.4575004383453907,9,79,COMPLETE
604,16721.06537355776,2025-08-06 11:09:34.796207,2025-08-06 11:13:04.447401,0 days 00:03:29.651194,1.46678360058427,9,80,COMPLETE
605,15970.213083719544,2025-08-06 11:09:34.813983,2025-08-06 11:14:08.528476,0 days 00:04:33.714493,1.6497989923985692,10,76,COMPLETE
606,6007.721644139952,2025-08-06 11:09:34.826220,2025-08-06 11:14:15.729089,0 days 00:04:40.902869,3.94525385459025,9,80,COMPLETE
607,13728.318478274401,2025-08-06 11:09:34.837996,2025-08-06 11:11:30.991143,0 days 00:01:56.153147,1.5063533516325491,9,77,COMPLETE
608,14191.037655672451,2025-08-06 11:09:35.001671,2025-08-06 11:14:48.124885,0 days 00:05:13.123214,1.5027428358419739,10,81,COMPLETE
609,16798.898433920724,2025-08-06 11:09:35.255934,2025-08-06 11:13:02.323415,0 days 00:03:27.067481,1.6105155010577348,9,79,COMPLETE
610,30599.053411365596,2025-08-06 11:09:35.299534,2025-08-06 11:11:32.906585,0 days 00:01:57.607051,1.5782727369008138,10,26,COMPLETE
611,14110.63883451489,2025-08-06 11:09:35.305814,2025-08-06 11:13:02.779033,0 days 00:03:27.473219,1.5353855439165665,10,79,COMPLETE
612,13795.915234408008,2025-08-06 11:09:35.327733,2025-08-06 11:11:32.740523,0 days 00:01:57.412790,1.487728062981827,9,80,COMPLETE
613,26090.615599107907,2025-08-06 11:09:35.388264,2025-08-06 11:13:09.734767,0 days 00:03:34.346503,1.5167111272422487,9,27,COMPLETE
614,13173.093787885202,2025-08-06 11:09:35.476649,2025-08-06 11:14:20.235516,0 days 00:04:44.758867,1.5305321788036341,9,81,COMPLETE
615,15620.16570381844,2025-08-06 11:09:35.549906,2025-08-06 11:11:33.202945,0 days 00:01:57.653039,1.566491391846588,10,79,COMPLETE
616,13630.560281917185,2025-08-06 11:09:35.624729,2025-08-06 11:13:09.685441,0 days 00:03:34.060712,1.4960806327132259,9,80,COMPLETE
617,13962.062393952976,2025-08-06 11:09:35.903587,2025-08-06 11:13:11.245073,0 days 00:03:35.341486,1.4423377119884413,9,78,COMPLETE
618,14191.037655672451,2025-08-06 11:09:35.982353,2025-08-06 11:13:10.574724,0 days 00:03:34.592371,1.496084272682562,10,80,COMPLETE
619,14110.63883451489,2025-08-06 11:09:35.988951,2025-08-06 11:13:10.395597,0 days 00:03:34.406646,1.5141197899103322,9,78,COMPLETE
620,12624.328079596422,2025-08-06 11:09:36.005353,2025-08-06 11:13:09.324107,0 days 00:03:33.318754,1.567113841578832,9,77,COMPLETE
621,14549.944138795414,2025-08-06 11:09:36.154063,2025-08-06 11:13:10.842650,0 days 00:03:34.688587,1.5186219419364402,10,77,COMPLETE
622,13991.040777933602,2025-08-06 11:09:36.254860,2025-08-06 11:13:10.114821,0 days 00:03:33.859961,1.4746257916939518,10,77,COMPLETE
623,14720.140884365741,2025-08-06 11:09:36.418937,2025-08-06 11:11:33.888563,0 days 00:01:57.469626,1.494996128115058,10,76,COMPLETE
624,13991.040777933602,2025-08-06 11:09:36.425783,2025-08-06 11:10:29.234700,0 days 00:00:52.808917,1.4710272728512277,10,78,COMPLETE
625,11624.918601908645,2025-08-06 11:09:36.468756,2025-08-06 11:13:11.094660,0 days 00:03:34.625904,3.9372604920195435,20,76,COMPLETE
626,19382.368169655456,2025-08-06 11:09:36.480616,2025-08-06 11:11:34.557467,0 days 00:01:58.076851,1.5813148218342739,20,78,COMPLETE
627,15047.881038890548,2025-08-06 11:09:36.569429,2025-08-06 11:13:11.437579,0 days 00:03:34.868150,1.483538447001315,9,77,COMPLETE
628,16963.123963835933,2025-08-06 11:09:36.663528,2025-08-06 11:14:47.009052,0 days 00:05:10.345524,1.6089509323113023,8,80,COMPLETE
629,14280.458770675008,2025-08-06 11:09:36.695809,2025-08-06 11:13:10.617589,0 days 00:03:33.921780,1.452740478856857,9,81,COMPLETE
630,58866.75004448136,2025-08-06 11:09:36.702404,2025-08-06 11:11:34.671847,0 days 00:01:57.969443,1.6290565687408909,9,28,COMPLETE
631,30208.588301376818,2025-08-06 11:09:36.774081,2025-08-06 11:13:13.082658,0 days 00:03:36.308577,1.5450586481562179,10,26,COMPLETE
632,14191.037655672451,2025-08-06 11:09:36.780795,2025-08-06 11:14:17.833231,0 days 00:04:41.052436,1.5097439353042283,10,80,COMPLETE
633,24481.135207546104,2025-08-06 11:09:36.817838,2025-08-06 11:10:32.096350,0 days 00:00:55.278512,1.5252669900735474,9,27,COMPLETE
634,5588.228925708484,2025-08-06 11:09:36.824370,2025-08-06 11:10:33.411694,0 days 00:00:56.587324,3.8951413435770363,8,80,COMPLETE
635,10373.07998158071,2025-08-06 11:09:36.831689,2025-08-06 11:13:11.258517,0 days 00:03:34.426828,1.5916483146217213,10,77,COMPLETE
636,14778.056089600448,2025-08-06 11:09:36.892730,2025-08-06 11:14:53.220169,0 days 00:05:16.327439,1.5296308229313285,10,79,COMPLETE
637,14549.944138795414,2025-08-06 11:09:36.958612,2025-08-06 11:13:13.080786,0 days 00:03:36.122174,1.5125258694956893,10,77,COMPLETE
638,10739.639195078727,2025-08-06 11:09:36.975113,2025-08-06 11:11:35.483365,0 days 00:01:58.508252,1.5567847761136682,9,81,COMPLETE
639,13738.799409717047,2025-08-06 11:09:37.034492,2025-08-06 11:11:42.080516,0 days 00:02:05.046024,1.5802975980378002,10,80,COMPLETE
640,34070.5551093416,2025-08-06 11:09:37.041631,2025-08-06 11:11:34.628802,0 days 00:01:57.587171,1.4722021567765513,10,27,COMPLETE
641,16798.898433920724,2025-08-06 11:09:37.042966,2025-08-06 11:10:31.409442,0 days 00:00:54.366476,1.611995700788701,9,79,COMPLETE
642,5343.860329515545,2025-08-06 11:09:37.065731,2025-08-06 11:14:18.138078,0 days 00:04:41.072347,3.9067014346677724,10,77,COMPLETE
643,15475.741596651585,2025-08-06 11:09:37.072776,2025-08-06 11:13:12.252920,0 days 00:03:35.180144,1.4899130175756838,10,80,COMPLETE
644,31696.52920049784,2025-08-06 11:09:37.095753,2025-08-06 11:13:12.926204,0 days 00:03:35.830451,1.5715171375733876,10,27,COMPLETE
645,4292.1173596288345,2025-08-06 11:09:37.120891,2025-08-06 11:11:37.567813,0 days 00:02:00.446922,3.9450373449364156,33,79,COMPLETE
646,13962.062393952976,2025-08-06 11:09:37.178294,2025-08-06 11:13:12.375660,0 days 00:03:35.197366,1.4473905603039714,9,80,COMPLETE
647,6072.929198313245,2025-08-06 11:09:37.190607,2025-08-06 11:10:34.788721,0 days 00:00:57.598114,3.817191025926582,9,79,COMPLETE
648,4176.5577522031645,2025-08-06 11:09:37.218911,2025-08-06 11:13:13.473025,0 days 00:03:36.254114,3.9175524616591053,33,77,COMPLETE
649,15562.858243019387,2025-08-06 11:09:37.226313,2025-08-06 11:13:13.193051,0 days 00:03:35.966738,3.945772559099191,27,77,COMPLETE
650,29165.739147653192,2025-08-06 11:09:37.239832,2025-08-06 11:14:14.738838,0 days 00:04:37.499006,1.4913465422459868,9,27,COMPLETE
651,14377.74525981939,2025-08-06 11:09:37.251587,2025-08-06 11:13:12.478587,0 days 00:03:35.227000,1.4518294637964178,10,79,COMPLETE
652,15137.605625590824,2025-08-06 11:09:37.273514,2025-08-06 11:11:39.862111,0 days 00:02:02.588597,1.453117364921273,10,77,COMPLETE
653,6007.721644139952,2025-08-06 11:09:37.279778,2025-08-06 11:10:34.766392,0 days 00:00:57.486614,3.941775946950836,9,77,COMPLETE
654,14110.63883451489,2025-08-06 11:09:37.287571,2025-08-06 11:14:19.904137,0 days 00:04:42.616566,1.5142591397839906,9,80,COMPLETE
655,2651.8283405120624,2025-08-06 11:09:37.321825,2025-08-06 11:13:12.918580,0 days 00:03:35.596755,3.7798387368435753,32,80,COMPLETE
656,8273.16907832793,2025-08-06 11:09:37.333312,2025-08-06 11:13:16.223412,0 days 00:03:38.890100,3.899521338951728,9,27,COMPLETE
657,5343.860329515545,2025-08-06 11:09:37.355605,2025-08-06 11:13:16.580848,0 days 00:03:39.225243,3.914172164352296,10,80,COMPLETE
658,14110.63883451489,2025-08-06 11:09:37.383469,2025-08-06 11:14:15.304970,0 days 00:04:37.921501,1.535235719344718,10,80,COMPLETE
659,8710.719510023817,2025-08-06 11:09:37.407476,2025-08-06 11:13:12.426747,0 days 00:03:35.019271,3.8806698349634203,9,26,COMPLETE
660,16721.06537355776,2025-08-06 11:09:37.432022,2025-08-06 11:11:40.981293,0 days 00:02:03.549271,1.4657725557985726,9,78,COMPLETE
661,6353.966126093337,2025-08-06 11:09:37.439153,2025-08-06 11:11:37.829539,0 days 00:02:00.390386,3.9170542616032864,33,43,COMPLETE
662,14720.140884365741,2025-08-06 11:09:37.451209,2025-08-06 11:14:14.408148,0 days 00:04:36.956939,1.4903099755901765,10,76,COMPLETE
663,6007.721644139952,2025-08-06 11:09:37.463642,2025-08-06 11:14:18.752917,0 days 00:04:41.289275,3.945025668591576,9,78,COMPLETE
664,13630.560281917185,2025-08-06 11:09:37.466821,2025-08-06 11:13:18.480296,0 days 00:03:41.013475,1.4950225225662404,9,77,COMPLETE
665,13991.040777933602,2025-08-06 11:09:37.469942,2025-08-06 11:14:18.890331,0 days 00:04:41.420389,1.4672327697004617,10,79,COMPLETE
666,6512.6379460451735,2025-08-06 11:09:37.472334,2025-08-06 11:14:15.277296,0 days 00:04:37.804962,3.8144406010905945,9,80,COMPLETE
667,5912.213253856733,2025-08-06 11:09:37.477225,2025-08-06 11:10:37.666095,0 days 00:01:00.188870,3.859423392200034,20,81,COMPLETE
668,13249.337140847769,2025-08-06 11:09:37.479946,2025-08-06 11:14:17.109191,0 days 00:04:39.629245,1.4474810014077133,10,80,COMPLETE
669,9551.195032842885,2025-08-06 11:09:37.481474,2025-08-06 11:11:41.383558,0 days 00:02:03.902084,3.884002617442853,10,25,COMPLETE
670,3374.3853574700997,2025-08-06 11:09:37.483796,2025-08-06 11:11:42.446043,0 days 00:02:04.962247,1.4933557157381367,33,77,COMPLETE
671,8193.171836256743,2025-08-06 11:09:37.485527,2025-08-06 11:14:52.993556,0 days 00:05:15.508029,1.4890334310040532,33,26,COMPLETE
672,13991.040777933602,2025-08-06 11:09:37.487634,2025-08-06 11:10:36.982641,0 days 00:00:59.495007,1.4656914433749848,10,80,COMPLETE
673,11067.561986828867,2025-08-06 11:09:37.489596,2025-08-06 11:14:16.473354,0 days 00:04:38.983758,1.5150910857482693,10,93,COMPLETE
674,4342.525537775317,2025-08-06 11:09:37.491337,2025-08-06 11:13:17.763690,0 days 00:03:40.272353,3.861368338435464,27,79,COMPLETE
675,4292.1173596288345,2025-08-06 11:09:37.492262,2025-08-06 11:11:42.428484,0 days 00:02:04.936222,3.9438889052681914,33,80,COMPLETE
676,26454.712187348832,2025-08-06 11:09:37.493746,2025-08-06 11:13:16.507363,0 days 00:03:39.013617,1.5355974351061203,9,26,COMPLETE
677,14110.63883451489,2025-08-06 11:09:37.494319,2025-08-06 11:10:36.890951,0 days 00:00:59.396632,1.5361402285399106,10,79,COMPLETE
678,14778.056089600448,2025-08-06 11:09:37.497526,2025-08-06 11:14:18.485194,0 days 00:04:40.987668,1.5251256790143382,10,77,COMPLETE
679,9966.7602345301,2025-08-06 11:09:37.498865,2025-08-06 11:14:25.271501,0 days 00:04:47.772636,3.8693091856036452,10,26,COMPLETE
680,15475.741596651585,2025-08-06 11:09:37.500474,2025-08-06 11:14:19.718711,0 days 00:04:42.218237,1.4923772689579158,10,80,COMPLETE
681,17878.61981743082,2025-08-06 11:09:37.501430,2025-08-06 11:14:52.403929,0 days 00:05:14.902499,1.5532383108041425,11,77,COMPLETE
682,6828.912974464846,2025-08-06 11:09:37.506800,2025-08-06 11:11:41.988581,0 days 00:02:04.481781,1.4679069949372945,27,80,COMPLETE
683,5343.860329515545,2025-08-06 11:09:37.508794,2025-08-06 11:10:37.787383,0 days 00:01:00.278589,3.9071426837894734,10,80,COMPLETE
684,31424.098388183596,2025-08-06 11:09:37.511403,2025-08-06 11:11:43.896382,0 days 00:02:06.384979,1.4772463895557193,10,35,COMPLETE
685,14549.944138795414,2025-08-06 11:09:37.513345,2025-08-06 11:11:41.625877,0 days 00:02:04.112532,1.5131313025618924,10,80,COMPLETE
686,14191.037655672451,2025-08-06 11:09:37.516699,2025-08-06 11:11:42.764821,0 days 00:02:05.248122,1.5030112351446983,10,79,COMPLETE
687,34990.78180063998,2025-08-06 11:09:37.520798,2025-08-06 11:11:42.447895,0 days 00:02:04.927097,1.4774636714121359,10,26,COMPLETE
688,13630.560281917185,2025-08-06 11:09:37.524433,2025-08-06 11:14:19.999896,0 days 00:04:42.475463,1.4947393437178778,9,77,COMPLETE
689,13991.040777933602,2025-08-06 11:09:37.525879,2025-08-06 11:13:20.027174,0 days 00:03:42.501295,1.4735722471148516,10,79,COMPLETE
690,14191.037655672451,2025-08-06 11:09:37.528612,2025-08-06 11:11:46.969761,0 days 00:02:09.441149,1.5110700742700651,10,78,COMPLETE
691,6330.171799466532,2025-08-06 11:09:37.529829,2025-08-06 11:13:19.318020,0 days 00:03:41.788191,3.8606017483484365,10,80,COMPLETE
692,13962.062393952976,2025-08-06 11:09:37.530906,2025-08-06 11:13:18.053724,0 days 00:03:40.522818,1.4452395059543157,9,81,COMPLETE
693,11624.918601908645,2025-08-06 11:09:37.532797,2025-08-06 11:11:44.858035,0 days 00:02:07.325238,3.933680230808074,20,81,COMPLETE
694,15137.605625590824,2025-08-06 11:09:37.535286,2025-08-06 11:14:14.248649,0 days 00:04:36.713363,1.459789407166713,9,79,COMPLETE
695,6007.721644139952,2025-08-06 11:09:37.537163,2025-08-06 11:13:20.013966,0 days 00:03:42.476803,3.953911326109573,9,81,COMPLETE
696,15137.605625590824,2025-08-06 11:09:37.538582,2025-08-06 11:14:53.132271,0 days 00:05:15.593689,1.4560130644828222,10,80,COMPLETE
697,14191.037655672451,2025-08-06 11:09:37.540045,2025-08-06 11:13:20.147154,0 days 00:03:42.607109,1.5080400955819497,10,79,COMPLETE
698,10739.639195078727,2025-08-06 11:09:37.541333,2025-08-06 11:11:46.513231,0 days 00:02:08.971898,1.5568807333783838,9,81,COMPLETE
699,11566.574089877424,2025-08-06 11:09:37.542509,2025-08-06 11:11:44.037047,0 days 00:02:06.494538,3.8961837125591354,20,79,COMPLETE
700,4953.037513269287,2025-08-06 11:09:37.544475,2025-08-06 11:14:17.185585,0 days 00:04:39.641110,1.5304565822912726,27,79,COMPLETE
701,6419.716361072046,2025-08-06 11:09:37.546424,2025-08-06 11:11:45.334725,0 days 00:02:07.788301,3.8750306744023395,10,79,COMPLETE
702,14110.63883451489,2025-08-06 11:09:37.548357,2025-08-06 11:13:22.253148,0 days 00:03:44.704791,1.508331942958862,9,80,COMPLETE
703,6512.6379460451735,2025-08-06 11:09:37.550172,2025-08-06 11:14:17.726725,0 days 00:04:40.176553,3.809917503429127,9,81,COMPLETE
704,13991.040777933602,2025-08-06 11:09:37.551146,2025-08-06 11:14:21.743756,0 days 00:04:44.192610,1.4724118892379736,10,80,COMPLETE
705,5343.860329515545,2025-08-06 11:09:37.553590,2025-08-06 11:14:50.097031,0 days 00:05:12.543441,3.9219024080058627,10,77,COMPLETE
706,35129.0648377716,2025-08-06 11:09:37.555079,2025-08-06 11:10:39.078313,0 days 00:01:01.523234,1.445196483784778,10,26,COMPLETE
707,14549.944138795414,2025-08-06 11:09:37.559256,2025-08-06 11:11:46.486903,0 days 00:02:08.927647,1.5144712486394063,10,81,COMPLETE
708,5343.860329515545,2025-08-06 11:09:37.562082,2025-08-06 11:11:44.262780,0 days 00:02:06.700698,3.9141524761849147,10,78,COMPLETE
709,5809.3183874785145,2025-08-06 11:09:37.562690,2025-08-06 11:10:38.117082,0 days 00:01:00.554392,3.880681377855132,9,79,COMPLETE
710,15137.605625590824,2025-08-06 11:09:37.564109,2025-08-06 11:13:24.937544,0 days 00:03:47.373435,1.453156406872183,10,77,COMPLETE
711,5534.281884375188,2025-08-06 11:09:37.565638,2025-08-06 11:13:19.904269,0 days 00:03:42.338631,1.4896544066573734,27,76,COMPLETE
712,13991.040777933602,2025-08-06 11:09:37.568415,2025-08-06 11:13:20.767617,0 days 00:03:43.199202,1.4802097968932522,10,78,COMPLETE
713,13991.040777933602,2025-08-06 11:09:37.571910,2025-08-06 11:14:23.649319,0 days 00:04:46.077409,1.4797468714233566,10,78,COMPLETE
714,4900.822629038332,2025-08-06 11:09:37.575938,2025-08-06 11:13:28.301793,0 days 00:03:50.725855,3.893884325839447,27,80,COMPLETE
715,13991.040777933602,2025-08-06 11:09:37.584149,2025-08-06 11:14:20.211377,0 days 00:04:42.627228,1.4718107404825587,10,80,COMPLETE
716,17112.942115460333,2025-08-06 11:09:37.586154,2025-08-06 11:13:21.816133,0 days 00:03:44.229979,1.5476289829278649,10,80,COMPLETE
717,14191.037655672451,2025-08-06 11:09:37.597047,2025-08-06 11:13:25.071993,0 days 00:03:47.474946,1.5025417154247598,10,78,COMPLETE
718,13837.227469194644,2025-08-06 11:09:37.602085,2025-08-06 11:11:49.690472,0 days 00:02:12.088387,3.931253695584,20,78,COMPLETE
719,5809.3183874785145,2025-08-06 11:09:37.606553,2025-08-06 11:13:24.010512,0 days 00:03:46.403959,3.87394128962143,9,81,COMPLETE
720,3374.3853574700997,2025-08-06 11:09:37.607704,2025-08-06 11:11:47.807769,0 days 00:02:10.200065,1.495063925644827,33,80,COMPLETE
721,13630.560281917185,2025-08-06 11:09:37.616666,2025-08-06 11:11:46.417666,0 days 00:02:08.801000,1.495343328614862,9,78,COMPLETE
722,8710.719510023817,2025-08-06 11:09:37.623659,2025-08-06 11:11:46.844149,0 days 00:02:09.220490,3.8745265567172704,9,26,COMPLETE
723,4342.525537775317,2025-08-06 11:09:37.628754,2025-08-06 11:13:25.298292,0 days 00:03:47.669538,3.8739827448226025,27,78,COMPLETE
724,15083.594588993152,2025-08-06 11:09:37.636145,2025-08-06 11:13:20.682377,0 days 00:03:43.046232,1.480213147773337,9,80,COMPLETE
725,13991.040777933602,2025-08-06 11:09:37.643011,2025-08-06 11:10:41.807604,0 days 00:01:04.164593,1.48375073506789,10,78,COMPLETE
726,28083.680586928796,2025-08-06 11:09:37.649525,2025-08-06 11:10:41.587335,0 days 00:01:03.937810,1.4974313888819124,9,26,COMPLETE
727,27660.49901396914,2025-08-06 11:09:37.652592,2025-08-06 11:14:22.480978,0 days 00:04:44.828386,1.5262614039530753,10,27,COMPLETE
728,13991.040777933602,2025-08-06 11:09:37.656103,2025-08-06 11:13:25.406291,0 days 00:03:47.750188,1.479149325979921,10,80,COMPLETE
729,15475.741596651585,2025-08-06 11:09:37.659207,2025-08-06 11:14:24.894778,0 days 00:04:47.235571,1.4852518555269743,10,79,COMPLETE
730,15135.215479041064,2025-08-06 11:09:37.662484,2025-08-06 11:14:22.053354,0 days 00:04:44.390870,1.543551839784702,10,77,COMPLETE
731,14110.63883451489,2025-08-06 11:09:37.664877,2025-08-06 11:14:22.926488,0 days 00:04:45.261611,1.5362269535041608,10,77,COMPLETE
732,4900.822629038332,2025-08-06 11:09:37.666760,2025-08-06 11:10:43.524583,0 days 00:01:05.857823,3.9017575201043764,27,79,COMPLETE
