number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
636,49558.68993888398,2025-07-30 09:32:58.665673,2025-07-30 09:39:02.896711,0 days 00:06:04.231038,18,9,35,COMPLETE
637,30751.139756760433,2025-07-30 09:32:58.667680,2025-07-30 09:37:25.149210,0 days 00:04:26.481530,17,7,34,COMPLETE
638,41780.30930602553,2025-07-30 09:32:58.670364,2025-07-30 09:35:28.095670,0 days 00:02:29.425306,17,7,35,COMPLETE
639,49558.68993888398,2025-07-30 09:32:58.671616,2025-07-30 09:39:02.378071,0 days 00:06:03.706455,18,9,35,COMPLETE
640,39491.32856270885,2025-07-30 09:32:58.672996,2025-07-30 09:38:59.145257,0 days 00:06:00.472261,18,7,35,COMPLETE
641,39491.32856270885,2025-07-30 09:32:58.677341,2025-07-30 09:37:24.045605,0 days 00:04:25.368264,18,7,35,COMPLETE
642,41780.30930602553,2025-07-30 09:32:58.681403,2025-07-30 09:35:29.734926,0 days 00:02:31.053523,17,7,35,COMPLETE
643,39491.32856270885,2025-07-30 09:32:58.683618,2025-07-30 09:37:25.742386,0 days 00:04:27.058768,18,7,35,COMPLETE
644,39491.32856270885,2025-07-30 09:32:58.684783,2025-07-30 09:39:01.533895,0 days 00:06:02.849112,18,7,35,COMPLETE
645,39491.32856270885,2025-07-30 09:32:58.686524,2025-07-30 09:39:00.453708,0 days 00:06:01.767184,18,7,35,COMPLETE
646,49558.68993888398,2025-07-30 09:32:58.687895,2025-07-30 09:37:19.600391,0 days 00:04:20.912496,18,9,35,COMPLETE
647,39491.32856270885,2025-07-30 09:32:58.689459,2025-07-30 09:37:20.921983,0 days 00:04:22.232524,18,7,35,COMPLETE
648,39491.32856270885,2025-07-30 09:32:58.694407,2025-07-30 09:34:18.479093,0 days 00:01:19.784686,18,7,35,COMPLETE
649,49287.437975120156,2025-07-30 09:32:58.695538,2025-07-30 09:37:23.039165,0 days 00:04:24.343627,18,7,34,COMPLETE
650,39491.32856270885,2025-07-30 09:32:58.696740,2025-07-30 09:37:28.493367,0 days 00:04:29.796627,18,7,35,COMPLETE
651,60642.59590538877,2025-07-30 09:32:58.698918,2025-07-30 09:37:30.006000,0 days 00:04:31.307082,18,6,36,COMPLETE
652,39491.32856270885,2025-07-30 09:32:58.705351,2025-07-30 09:35:28.103332,0 days 00:02:29.397981,18,7,35,COMPLETE
653,39491.32856270885,2025-07-30 09:32:58.710010,2025-07-30 09:37:24.986413,0 days 00:04:26.276403,18,7,35,COMPLETE
654,39491.32856270885,2025-07-30 09:32:58.715795,2025-07-30 09:37:25.408168,0 days 00:04:26.692373,18,7,35,COMPLETE
655,39491.32856270885,2025-07-30 09:32:58.723380,2025-07-30 09:34:18.859597,0 days 00:01:20.136217,18,7,35,COMPLETE
656,39491.32856270885,2025-07-30 09:32:58.725546,2025-07-30 09:39:32.488615,0 days 00:06:33.763069,18,7,35,COMPLETE
657,41514.20289685609,2025-07-30 09:32:58.732921,2025-07-30 09:39:01.349047,0 days 00:06:02.616126,18,7,36,COMPLETE
658,52485.9338826163,2025-07-30 09:32:58.734115,2025-07-30 09:37:34.860852,0 days 00:04:36.126737,18,6,35,COMPLETE
659,49558.68993888398,2025-07-30 09:32:58.741843,2025-07-30 09:34:17.142442,0 days 00:01:18.400599,18,9,35,COMPLETE
660,49287.437975120156,2025-07-30 09:32:58.745600,2025-07-30 09:35:30.733739,0 days 00:02:31.988139,18,7,34,COMPLETE
661,39491.32856270885,2025-07-30 09:32:58.750745,2025-07-30 09:39:02.186995,0 days 00:06:03.436250,18,7,35,COMPLETE
662,39491.32856270885,2025-07-30 09:32:58.754990,2025-07-30 09:38:59.138048,0 days 00:06:00.383058,18,7,35,COMPLETE
663,39491.32856270885,2025-07-30 09:32:58.758415,2025-07-30 09:39:01.186800,0 days 00:06:02.428385,18,7,35,COMPLETE
664,39491.32856270885,2025-07-30 09:32:58.763451,2025-07-30 09:37:37.652990,0 days 00:04:38.889539,18,7,35,COMPLETE
665,39491.32856270885,2025-07-30 09:32:58.765390,2025-07-30 09:35:32.675014,0 days 00:02:33.909624,18,7,35,COMPLETE
666,56230.599669335046,2025-07-30 09:32:58.768062,2025-07-30 09:37:27.152720,0 days 00:04:28.384658,18,9,34,COMPLETE
667,41514.20289685609,2025-07-30 09:32:58.769778,2025-07-30 09:37:30.364427,0 days 00:04:31.594649,18,7,36,COMPLETE
668,41780.30930602553,2025-07-30 09:32:58.775095,2025-07-30 09:39:02.151647,0 days 00:06:03.376552,17,7,35,COMPLETE
669,39491.32856270885,2025-07-30 09:32:58.781144,2025-07-30 09:34:19.347028,0 days 00:01:20.565884,18,7,35,COMPLETE
670,41780.30930602553,2025-07-30 09:32:58.782511,2025-07-30 09:37:26.471951,0 days 00:04:27.689440,17,7,35,COMPLETE
671,39491.32856270885,2025-07-30 09:32:58.789628,2025-07-30 09:39:00.782587,0 days 00:06:01.992959,18,7,35,COMPLETE
672,39491.32856270885,2025-07-30 09:32:58.791083,2025-07-30 09:37:26.952143,0 days 00:04:28.161060,18,7,35,COMPLETE
673,49558.68993888398,2025-07-30 09:32:58.795437,2025-07-30 09:35:30.943809,0 days 00:02:32.148372,18,9,35,COMPLETE
674,39491.32856270885,2025-07-30 09:32:58.797983,2025-07-30 09:37:39.145329,0 days 00:04:40.347346,18,7,35,COMPLETE
675,52485.9338826163,2025-07-30 09:32:58.802689,2025-07-30 09:37:31.462413,0 days 00:04:32.659724,18,6,35,COMPLETE
676,39491.32856270885,2025-07-30 09:32:58.809654,2025-07-30 09:37:42.004409,0 days 00:04:43.194755,18,7,35,COMPLETE
677,39491.32856270885,2025-07-30 09:32:58.812166,2025-07-30 09:37:29.255537,0 days 00:04:30.443371,18,7,35,COMPLETE
678,49558.68993888398,2025-07-30 09:32:58.813428,2025-07-30 09:37:40.047351,0 days 00:04:41.233923,18,9,35,COMPLETE
679,39491.32856270885,2025-07-30 09:32:58.816967,2025-07-30 09:37:29.818008,0 days 00:04:31.001041,18,7,35,COMPLETE
680,39491.32856270885,2025-07-30 09:32:58.820375,2025-07-30 09:39:34.804312,0 days 00:06:35.983937,18,7,35,COMPLETE
681,39491.32856270885,2025-07-30 09:32:58.823124,2025-07-30 09:37:40.480998,0 days 00:04:41.657874,18,7,35,COMPLETE
682,39491.32856270885,2025-07-30 09:32:58.825247,2025-07-30 09:35:36.535401,0 days 00:02:37.710154,18,7,35,COMPLETE
683,39491.32856270885,2025-07-30 09:32:58.828933,2025-07-30 09:37:33.329472,0 days 00:04:34.500539,18,7,35,COMPLETE
684,39491.32856270885,2025-07-30 09:32:58.829984,2025-07-30 09:39:03.579668,0 days 00:06:04.749684,18,7,35,COMPLETE
685,49287.437975120156,2025-07-30 09:32:58.834830,2025-07-30 09:35:36.396318,0 days 00:02:37.561488,18,7,34,COMPLETE
686,41514.20289685609,2025-07-30 09:32:58.841073,2025-07-30 09:35:35.171908,0 days 00:02:36.330835,18,7,36,COMPLETE
687,39491.32856270885,2025-07-30 09:32:58.843026,2025-07-30 09:37:30.451791,0 days 00:04:31.608765,18,7,35,COMPLETE
688,39491.32856270885,2025-07-30 09:32:58.848854,2025-07-30 09:35:34.158559,0 days 00:02:35.309705,18,7,35,COMPLETE
689,39491.32856270885,2025-07-30 09:32:58.850257,2025-07-30 09:34:22.811593,0 days 00:01:23.961336,18,7,35,COMPLETE
690,39491.32856270885,2025-07-30 09:32:58.855125,2025-07-30 09:37:38.629455,0 days 00:04:39.774330,18,7,35,COMPLETE
691,39491.32856270885,2025-07-30 09:32:58.862357,2025-07-30 09:37:39.759300,0 days 00:04:40.896943,18,7,35,COMPLETE
692,39491.32856270885,2025-07-30 09:32:58.865212,2025-07-30 09:37:33.444664,0 days 00:04:34.579452,18,7,35,COMPLETE
693,39491.32856270885,2025-07-30 09:32:58.867846,2025-07-30 09:37:38.129594,0 days 00:04:39.261748,18,7,35,COMPLETE
694,39491.32856270885,2025-07-30 09:32:58.874593,2025-07-30 09:35:37.698564,0 days 00:02:38.823971,18,7,35,COMPLETE
695,39491.32856270885,2025-07-30 09:32:58.877145,2025-07-30 09:35:38.584013,0 days 00:02:39.706868,18,7,35,COMPLETE
696,41780.30930602553,2025-07-30 09:32:58.880434,2025-07-30 09:35:36.946693,0 days 00:02:38.066259,17,7,35,COMPLETE
697,39491.32856270885,2025-07-30 09:32:58.881481,2025-07-30 09:37:39.226285,0 days 00:04:40.344804,18,7,35,COMPLETE
698,39491.32856270885,2025-07-30 09:32:58.896028,2025-07-30 09:35:40.720621,0 days 00:02:41.824593,18,7,35,COMPLETE
699,39491.32856270885,2025-07-30 09:32:58.928506,2025-07-30 09:39:00.919405,0 days 00:06:01.990899,18,7,35,COMPLETE
700,39491.32856270885,2025-07-30 09:32:58.950520,2025-07-30 09:35:39.369156,0 days 00:02:40.418636,18,7,35,COMPLETE
701,39491.32856270885,2025-07-30 09:32:58.963230,2025-07-30 09:37:40.879261,0 days 00:04:41.916031,18,7,35,COMPLETE
702,41780.30930602553,2025-07-30 09:32:58.970096,2025-07-30 09:34:23.328597,0 days 00:01:24.358501,17,7,35,COMPLETE
703,39491.32856270885,2025-07-30 09:32:59.027575,2025-07-30 09:35:37.182655,0 days 00:02:38.155080,18,7,35,COMPLETE
704,39491.32856270885,2025-07-30 09:32:59.029940,2025-07-30 09:35:44.606566,0 days 00:02:45.576626,18,7,35,COMPLETE
705,49287.437975120156,2025-07-30 09:32:59.063474,2025-07-30 09:39:03.959547,0 days 00:06:04.896073,18,7,34,COMPLETE
706,39491.32856270885,2025-07-30 09:32:59.064638,2025-07-30 09:37:41.897863,0 days 00:04:42.833225,18,7,35,COMPLETE
707,39491.32856270885,2025-07-30 09:32:59.095999,2025-07-30 09:35:44.747164,0 days 00:02:45.651165,18,7,35,COMPLETE
708,39491.32856270885,2025-07-30 09:32:59.098028,2025-07-30 09:39:34.649530,0 days 00:06:35.551502,18,7,35,COMPLETE
709,39491.32856270885,2025-07-30 09:32:59.111478,2025-07-30 09:37:31.851730,0 days 00:04:32.740252,18,7,35,COMPLETE
710,49558.68993888398,2025-07-30 09:32:59.135121,2025-07-30 09:35:45.160670,0 days 00:02:46.025549,18,9,35,COMPLETE
711,41514.20289685609,2025-07-30 09:32:59.152536,2025-07-30 09:39:32.140621,0 days 00:06:32.988085,18,7,36,COMPLETE
712,39491.32856270885,2025-07-30 09:32:59.190189,2025-07-30 09:35:42.153506,0 days 00:02:42.963317,18,7,35,COMPLETE
713,49287.437975120156,2025-07-30 09:32:59.202291,2025-07-30 09:37:41.023615,0 days 00:04:41.821324,18,7,34,COMPLETE
714,39491.32856270885,2025-07-30 09:32:59.247648,2025-07-30 09:37:44.220747,0 days 00:04:44.973099,18,7,35,COMPLETE
715,49558.68993888398,2025-07-30 09:32:59.249025,2025-07-30 09:37:37.948637,0 days 00:04:38.699612,18,9,35,COMPLETE
716,39491.32856270885,2025-07-30 09:32:59.278805,2025-07-30 09:35:43.132870,0 days 00:02:43.854065,18,7,35,COMPLETE
717,39491.32856270885,2025-07-30 09:32:59.292905,2025-07-30 09:39:08.064354,0 days 00:06:08.771449,18,7,35,COMPLETE
718,39491.32856270885,2025-07-30 09:32:59.344510,2025-07-30 09:37:40.707289,0 days 00:04:41.362779,18,7,35,COMPLETE
719,47829.72684952416,2025-07-30 09:32:59.354861,2025-07-30 09:39:04.729734,0 days 00:06:05.374873,18,6,34,COMPLETE
720,49287.437975120156,2025-07-30 09:32:59.356213,2025-07-30 09:35:46.440908,0 days 00:02:47.084695,18,7,34,COMPLETE
721,49287.437975120156,2025-07-30 09:32:59.357338,2025-07-30 09:35:44.473629,0 days 00:02:45.116291,18,7,34,COMPLETE
722,56230.599669335046,2025-07-30 09:32:59.359712,2025-07-30 09:35:47.573681,0 days 00:02:48.213969,18,9,34,COMPLETE
723,49287.437975120156,2025-07-30 09:32:59.362329,2025-07-30 09:37:43.919964,0 days 00:04:44.557635,18,7,34,COMPLETE
724,49287.437975120156,2025-07-30 09:32:59.363778,2025-07-30 09:37:44.202674,0 days 00:04:44.838896,18,7,34,COMPLETE
725,41780.30930602553,2025-07-30 09:32:59.365571,2025-07-30 09:39:33.347572,0 days 00:06:33.982001,17,7,35,COMPLETE
726,49287.437975120156,2025-07-30 09:32:59.367490,2025-07-30 09:37:45.249847,0 days 00:04:45.882357,18,7,34,COMPLETE
727,30751.139756760433,2025-07-30 09:32:59.370634,2025-07-30 09:37:40.274857,0 days 00:04:40.904223,17,7,34,COMPLETE
728,39491.32856270885,2025-07-30 09:32:59.371871,2025-07-30 09:37:43.250759,0 days 00:04:43.878888,18,7,35,COMPLETE
729,49287.437975120156,2025-07-30 09:32:59.373558,2025-07-30 09:37:44.761431,0 days 00:04:45.387873,18,7,34,COMPLETE
730,39491.32856270885,2025-07-30 09:32:59.375635,2025-07-30 09:37:42.068862,0 days 00:04:42.693227,18,7,35,COMPLETE
731,39491.32856270885,2025-07-30 09:32:59.380436,2025-07-30 09:37:43.751132,0 days 00:04:44.370696,18,7,35,COMPLETE
732,49287.437975120156,2025-07-30 09:32:59.382229,2025-07-30 09:35:47.112218,0 days 00:02:47.729989,18,7,34,COMPLETE
733,49287.437975120156,2025-07-30 09:32:59.384023,2025-07-30 09:39:30.533573,0 days 00:06:31.149550,18,7,34,COMPLETE
734,39650.168463452166,2025-07-30 09:32:59.385907,2025-07-30 09:37:46.800174,0 days 00:04:47.414267,18,7,33,COMPLETE
735,49287.437975120156,2025-07-30 09:32:59.387317,2025-07-30 09:37:50.522540,0 days 00:04:51.135223,18,7,34,COMPLETE
736,49287.437975120156,2025-07-30 09:32:59.388457,2025-07-30 09:37:43.350791,0 days 00:04:43.962334,18,7,34,COMPLETE
737,39491.32856270885,2025-07-30 09:32:59.390400,2025-07-30 09:35:50.537850,0 days 00:02:51.147450,18,7,35,COMPLETE
738,49287.437975120156,2025-07-30 09:32:59.392425,2025-07-30 09:39:34.628424,0 days 00:06:35.235999,18,7,34,COMPLETE
739,49287.437975120156,2025-07-30 09:32:59.394493,2025-07-30 09:35:50.174846,0 days 00:02:50.780353,18,7,34,COMPLETE
740,49287.437975120156,2025-07-30 09:32:59.397875,2025-07-30 09:39:04.829107,0 days 00:06:05.431232,18,7,34,COMPLETE
741,49287.437975120156,2025-07-30 09:32:59.399610,2025-07-30 09:37:43.620815,0 days 00:04:44.221205,18,7,34,COMPLETE
742,49287.437975120156,2025-07-30 09:32:59.400759,2025-07-30 09:37:45.480502,0 days 00:04:46.079743,18,7,34,COMPLETE
743,56230.599669335046,2025-07-30 09:32:59.402369,2025-07-30 09:37:48.350714,0 days 00:04:48.948345,18,9,34,COMPLETE
744,49287.437975120156,2025-07-30 09:32:59.404487,2025-07-30 09:35:50.256781,0 days 00:02:50.852294,18,7,34,COMPLETE
745,49287.437975120156,2025-07-30 09:32:59.406706,2025-07-30 09:37:45.177137,0 days 00:04:45.770431,18,7,34,COMPLETE
746,56230.599669335046,2025-07-30 09:32:59.409048,2025-07-30 09:37:47.985181,0 days 00:04:48.576133,18,9,34,COMPLETE
747,49287.437975120156,2025-07-30 09:32:59.415239,2025-07-30 09:37:46.439372,0 days 00:04:47.024133,18,7,34,COMPLETE
748,56230.599669335046,2025-07-30 09:32:59.416351,2025-07-30 09:37:46.955417,0 days 00:04:47.539066,18,9,34,COMPLETE
749,49287.437975120156,2025-07-30 09:32:59.417597,2025-07-30 09:39:04.906236,0 days 00:06:05.488639,18,7,34,COMPLETE
750,41780.30930602553,2025-07-30 09:32:59.419813,2025-07-30 09:34:27.723814,0 days 00:01:28.304001,17,7,35,COMPLETE
751,49287.437975120156,2025-07-30 09:32:59.421417,2025-07-30 09:35:51.821282,0 days 00:02:52.399865,18,7,34,COMPLETE
752,39491.32856270885,2025-07-30 09:32:59.422458,2025-07-30 09:37:49.208088,0 days 00:04:49.785630,18,7,35,COMPLETE
753,49287.437975120156,2025-07-30 09:32:59.424329,2025-07-30 09:37:50.983692,0 days 00:04:51.559363,18,7,34,COMPLETE
754,49287.437975120156,2025-07-30 09:32:59.425214,2025-07-30 09:37:52.434807,0 days 00:04:53.009593,18,7,34,COMPLETE
755,39491.32856270885,2025-07-30 09:32:59.429691,2025-07-30 09:34:27.329852,0 days 00:01:27.900161,18,7,35,COMPLETE
756,49287.437975120156,2025-07-30 09:32:59.435638,2025-07-30 09:39:03.015825,0 days 00:06:03.580187,18,7,34,COMPLETE
757,49287.437975120156,2025-07-30 09:32:59.437837,2025-07-30 09:35:54.001080,0 days 00:02:54.563243,18,7,34,COMPLETE
758,39491.32856270885,2025-07-30 09:32:59.439709,2025-07-30 09:39:11.359298,0 days 00:06:11.919589,18,7,35,COMPLETE
759,56230.599669335046,2025-07-30 09:32:59.440964,2025-07-30 09:37:50.300870,0 days 00:04:50.859906,18,9,34,COMPLETE
760,47829.72684952416,2025-07-30 09:32:59.457444,2025-07-30 09:35:51.133647,0 days 00:02:51.676203,18,6,34,COMPLETE
761,39650.168463452166,2025-07-30 09:32:59.460664,2025-07-30 09:39:07.440352,0 days 00:06:07.979688,18,7,33,COMPLETE
762,56230.599669335046,2025-07-30 09:32:59.466897,2025-07-30 09:39:10.612759,0 days 00:06:11.145862,18,9,34,COMPLETE
763,56230.599669335046,2025-07-30 09:32:59.470411,2025-07-30 09:35:54.727830,0 days 00:02:55.257419,18,9,34,COMPLETE
764,49287.437975120156,2025-07-30 09:32:59.473252,2025-07-30 09:37:46.252396,0 days 00:04:46.779144,18,7,34,COMPLETE
765,49287.437975120156,2025-07-30 09:32:59.484302,2025-07-30 09:37:50.706932,0 days 00:04:51.222630,18,7,34,COMPLETE
766,49287.437975120156,2025-07-30 09:32:59.492064,2025-07-30 09:39:10.395423,0 days 00:06:10.903359,18,7,34,COMPLETE
767,39491.32856270885,2025-07-30 09:32:59.497077,2025-07-30 09:35:53.880788,0 days 00:02:54.383711,18,7,35,COMPLETE
768,41780.30930602553,2025-07-30 09:32:59.499467,2025-07-30 09:35:55.540154,0 days 00:02:56.040687,17,7,35,COMPLETE
769,49287.437975120156,2025-07-30 09:32:59.504573,2025-07-30 09:39:12.576614,0 days 00:06:13.072041,18,7,34,COMPLETE
770,49287.437975120156,2025-07-30 09:32:59.507776,2025-07-30 09:37:53.090571,0 days 00:04:53.582795,18,7,34,COMPLETE
771,49287.437975120156,2025-07-30 09:32:59.511921,2025-07-30 09:39:05.471957,0 days 00:06:05.960036,18,7,34,COMPLETE
772,49287.437975120156,2025-07-30 09:32:59.514570,2025-07-30 09:37:53.310082,0 days 00:04:53.795512,18,7,34,COMPLETE
773,49287.437975120156,2025-07-30 09:32:59.515924,2025-07-30 09:37:50.393771,0 days 00:04:50.877847,18,7,34,COMPLETE
774,49287.437975120156,2025-07-30 09:32:59.517539,2025-07-30 09:37:55.090479,0 days 00:04:55.572940,18,7,34,COMPLETE
775,56230.599669335046,2025-07-30 09:32:59.519736,2025-07-30 09:37:53.239213,0 days 00:04:53.719477,18,9,34,COMPLETE
776,39491.32856270885,2025-07-30 09:32:59.523503,2025-07-30 09:37:50.277496,0 days 00:04:50.753993,18,7,35,COMPLETE
777,49287.437975120156,2025-07-30 09:32:59.524593,2025-07-30 09:35:54.206390,0 days 00:02:54.681797,18,7,34,COMPLETE
778,49287.437975120156,2025-07-30 09:32:59.528114,2025-07-30 09:38:01.308996,0 days 00:05:01.780882,18,7,34,COMPLETE
779,56230.599669335046,2025-07-30 09:32:59.535057,2025-07-30 09:37:53.618658,0 days 00:04:54.083601,18,9,34,COMPLETE
780,49287.437975120156,2025-07-30 09:32:59.536015,2025-07-30 09:39:17.414628,0 days 00:06:17.878613,18,7,34,COMPLETE
781,49287.437975120156,2025-07-30 09:32:59.540786,2025-07-30 09:37:53.900931,0 days 00:04:54.360145,18,7,34,COMPLETE
782,49287.437975120156,2025-07-30 09:32:59.550460,2025-07-30 09:35:53.365480,0 days 00:02:53.815020,18,7,34,COMPLETE
783,39491.32856270885,2025-07-30 09:32:59.552056,2025-07-30 09:37:59.387372,0 days 00:04:59.835316,18,7,35,COMPLETE
784,47829.72684952416,2025-07-30 09:32:59.553273,2025-07-30 09:35:56.185668,0 days 00:02:56.632395,18,6,34,COMPLETE
785,30751.139756760433,2025-07-30 09:32:59.554476,2025-07-30 09:38:00.365688,0 days 00:05:00.811212,17,7,34,COMPLETE
786,49287.437975120156,2025-07-30 09:32:59.557279,2025-07-30 09:37:56.786288,0 days 00:04:57.229009,18,7,34,COMPLETE
787,56230.599669335046,2025-07-30 09:32:59.559165,2025-07-30 09:37:58.374898,0 days 00:04:58.815733,18,9,34,COMPLETE
788,49287.437975120156,2025-07-30 09:32:59.560952,2025-07-30 09:37:56.870581,0 days 00:04:57.309629,18,7,34,COMPLETE
789,49287.437975120156,2025-07-30 09:32:59.563012,2025-07-30 09:39:13.463268,0 days 00:06:13.900256,18,7,34,COMPLETE
790,49287.437975120156,2025-07-30 09:32:59.563807,2025-07-30 09:39:11.358250,0 days 00:06:11.794443,18,7,34,COMPLETE
791,49287.437975120156,2025-07-30 09:32:59.567871,2025-07-30 09:35:59.100281,0 days 00:02:59.532410,18,7,34,COMPLETE
792,49287.437975120156,2025-07-30 09:32:59.570913,2025-07-30 09:37:57.582456,0 days 00:04:58.011543,18,7,34,COMPLETE
793,39491.32856270885,2025-07-30 09:32:59.578154,2025-07-30 09:37:57.532431,0 days 00:04:57.954277,18,7,35,COMPLETE
794,49287.437975120156,2025-07-30 09:32:59.584393,2025-07-30 09:39:10.138825,0 days 00:06:10.554432,18,7,34,COMPLETE
795,49287.437975120156,2025-07-30 09:32:59.591490,2025-07-30 09:38:00.776193,0 days 00:05:01.184703,18,7,34,COMPLETE
796,56230.599669335046,2025-07-30 09:32:59.596200,2025-07-30 09:39:34.395642,0 days 00:06:34.799442,18,9,34,COMPLETE
797,49287.437975120156,2025-07-30 09:32:59.598530,2025-07-30 09:37:54.294644,0 days 00:04:54.696114,18,7,34,COMPLETE
798,56230.599669335046,2025-07-30 09:32:59.600721,2025-07-30 09:36:00.102259,0 days 00:03:00.501538,18,9,34,COMPLETE
799,49287.437975120156,2025-07-30 09:32:59.601534,2025-07-30 09:35:57.794295,0 days 00:02:58.192761,18,7,34,COMPLETE
800,49287.437975120156,2025-07-30 09:32:59.608895,2025-07-30 09:36:01.884160,0 days 00:03:02.275265,18,7,34,COMPLETE
801,49287.437975120156,2025-07-30 09:32:59.613933,2025-07-30 09:37:59.813943,0 days 00:05:00.200010,18,7,34,COMPLETE
802,49287.437975120156,2025-07-30 09:32:59.618186,2025-07-30 09:39:11.793611,0 days 00:06:12.175425,18,7,34,COMPLETE
803,49287.437975120156,2025-07-30 09:32:59.619376,2025-07-30 09:34:33.756949,0 days 00:01:34.137573,18,7,34,COMPLETE
804,49287.437975120156,2025-07-30 09:32:59.621358,2025-07-30 09:39:14.634158,0 days 00:06:15.012800,18,7,34,COMPLETE
805,49287.437975120156,2025-07-30 09:32:59.623699,2025-07-30 09:36:02.592755,0 days 00:03:02.969056,18,7,34,COMPLETE
806,47829.72684952416,2025-07-30 09:32:59.624731,2025-07-30 09:38:02.393860,0 days 00:05:02.769129,18,6,34,COMPLETE
807,49287.437975120156,2025-07-30 09:32:59.626106,2025-07-30 09:36:03.937598,0 days 00:03:04.311492,18,7,34,COMPLETE
808,49287.437975120156,2025-07-30 09:32:59.629059,2025-07-30 09:39:15.634035,0 days 00:06:16.004976,18,7,34,COMPLETE
809,39491.32856270885,2025-07-30 09:32:59.633256,2025-07-30 09:39:07.422721,0 days 00:06:07.789465,18,7,35,COMPLETE
810,49287.437975120156,2025-07-30 09:32:59.635032,2025-07-30 09:36:04.342296,0 days 00:03:04.707264,18,7,34,COMPLETE
811,49287.437975120156,2025-07-30 09:32:59.636368,2025-07-30 09:38:05.029065,0 days 00:05:05.392697,18,7,34,COMPLETE
812,39650.168463452166,2025-07-30 09:32:59.639105,2025-07-30 09:39:17.733755,0 days 00:06:18.094650,18,7,33,COMPLETE
813,39491.32856270885,2025-07-30 09:32:59.641969,2025-07-30 09:36:04.151495,0 days 00:03:04.509526,18,7,35,COMPLETE
814,49287.437975120156,2025-07-30 09:32:59.646523,2025-07-30 09:38:04.390551,0 days 00:05:04.744028,18,7,34,COMPLETE
815,49558.68993888398,2025-07-30 09:32:59.650834,2025-07-30 09:38:02.972554,0 days 00:05:03.321720,18,9,35,COMPLETE
816,49287.437975120156,2025-07-30 09:32:59.653750,2025-07-30 09:36:05.944418,0 days 00:03:06.290668,18,7,34,COMPLETE
817,49287.437975120156,2025-07-30 09:32:59.658365,2025-07-30 09:39:16.227740,0 days 00:06:16.569375,18,7,34,COMPLETE
818,39491.32856270885,2025-07-30 09:32:59.660901,2025-07-30 09:36:07.635808,0 days 00:03:07.974907,18,7,35,COMPLETE
819,39491.32856270885,2025-07-30 09:32:59.662734,2025-07-30 09:38:03.606265,0 days 00:05:03.943531,18,7,35,COMPLETE
820,39491.32856270885,2025-07-30 09:32:59.663695,2025-07-30 09:38:03.949080,0 days 00:05:04.285385,18,7,35,COMPLETE
821,56230.599669335046,2025-07-30 09:32:59.665911,2025-07-30 09:38:07.398788,0 days 00:05:07.732877,18,9,34,COMPLETE
822,49287.437975120156,2025-07-30 09:32:59.667570,2025-07-30 09:38:09.871069,0 days 00:05:10.203499,18,7,34,COMPLETE
823,49287.437975120156,2025-07-30 09:32:59.669543,2025-07-30 09:39:18.636612,0 days 00:06:18.967069,18,7,34,COMPLETE
824,41514.20289685609,2025-07-30 09:32:59.670907,2025-07-30 09:36:06.675662,0 days 00:03:07.004755,18,7,36,COMPLETE
825,49287.437975120156,2025-07-30 09:32:59.675918,2025-07-30 09:39:32.054289,0 days 00:06:32.378371,18,7,34,COMPLETE
826,49287.437975120156,2025-07-30 09:32:59.677112,2025-07-30 09:38:05.247498,0 days 00:05:05.570386,18,7,34,COMPLETE
827,56230.599669335046,2025-07-30 09:32:59.678237,2025-07-30 09:38:06.341319,0 days 00:05:06.663082,18,9,34,COMPLETE
828,49287.437975120156,2025-07-30 09:32:59.682795,2025-07-30 09:39:34.793169,0 days 00:06:35.110374,18,7,34,COMPLETE
829,49287.437975120156,2025-07-30 09:32:59.684811,2025-07-30 09:36:11.431362,0 days 00:03:11.746551,18,7,34,COMPLETE
830,49558.68993888398,2025-07-30 09:32:59.687136,2025-07-30 09:38:07.462417,0 days 00:05:07.775281,18,9,35,COMPLETE
831,49287.437975120156,2025-07-30 09:32:59.689584,2025-07-30 09:38:04.789689,0 days 00:05:05.100105,18,7,34,COMPLETE
832,49287.437975120156,2025-07-30 09:32:59.691117,2025-07-30 09:38:08.348684,0 days 00:05:08.657567,18,7,34,COMPLETE
833,39491.32856270885,2025-07-30 09:32:59.698938,2025-07-30 09:38:07.648645,0 days 00:05:07.949707,18,7,35,COMPLETE
834,49287.437975120156,2025-07-30 09:32:59.706697,2025-07-30 09:38:09.050315,0 days 00:05:09.343618,18,7,34,COMPLETE
835,49558.68993888398,2025-07-30 09:32:59.709836,2025-07-30 09:38:07.307127,0 days 00:05:07.597291,18,9,35,COMPLETE
836,49287.437975120156,2025-07-30 09:32:59.717354,2025-07-30 09:38:08.092262,0 days 00:05:08.374908,18,7,34,COMPLETE
837,49287.437975120156,2025-07-30 09:32:59.718859,2025-07-30 09:38:10.089765,0 days 00:05:10.370906,18,7,34,COMPLETE
838,49287.437975120156,2025-07-30 09:32:59.725350,2025-07-30 09:38:08.155538,0 days 00:05:08.430188,18,7,34,COMPLETE
839,49287.437975120156,2025-07-30 09:32:59.730122,2025-07-30 09:39:20.524263,0 days 00:06:20.794141,18,7,34,COMPLETE
840,49287.437975120156,2025-07-30 09:32:59.732996,2025-07-30 09:38:10.145082,0 days 00:05:10.412086,18,7,34,COMPLETE
