number,value,datetime_start,datetime_complete,duration,params_fast,params_macd_fast,params_macd_signal,params_macd_slow,params_rsi_period,params_rsi_threshold,params_slow,params_trend_sma_period,params_volume_ma_period,state
174,194851.60442725322,2025-08-06 16:24:52.408176,2025-08-06 16:25:29.684927,0 days 00:00:37.276751,5,17,14,24,28,66,86,27,19,COMPLETE
175,359479.90642121935,2025-08-06 16:25:01.001857,2025-08-06 16:25:36.482321,0 days 00:00:35.480464,5,9,14,24,28,68,87,10,23,COMPLETE
176,64631.22793192208,2025-08-06 16:25:12.025778,2025-08-06 16:25:47.311618,0 days 00:00:35.285840,5,9,14,24,28,65,87,27,6,COMPLETE
177,318675.66277464136,2025-08-06 16:25:26.446571,2025-08-06 16:26:01.922177,0 days 00:00:35.475606,5,18,14,25,27,68,53,10,26,COMPLETE
178,376354.64431502146,2025-08-06 16:25:29.707512,2025-08-06 16:26:06.368775,0 days 00:00:36.661263,5,12,14,25,27,70,84,27,20,COMPLETE
179,28248.594459532553,2025-08-06 16:25:36.493967,2025-08-06 16:26:11.836338,0 days 00:00:35.342371,5,18,14,25,27,66,188,10,21,COMPLETE
180,52764.41338767895,2025-08-06 16:25:47.365638,2025-08-06 16:26:21.446354,0 days 00:00:34.080716,5,8,13,25,27,68,46,31,20,COMPLETE
181,-inf,2025-08-06 16:26:01.949637,2025-08-06 16:26:03.756604,0 days 00:00:01.806967,72,18,14,25,27,68,43,13,22,COMPLETE
182,284821.9376966216,2025-08-06 16:26:03.768594,2025-08-06 16:26:40.485723,0 days 00:00:36.717129,5,9,14,25,27,69,53,20,26,COMPLETE
183,366840.6242813844,2025-08-06 16:26:06.419080,2025-08-06 16:26:42.360272,0 days 00:00:35.941192,5,8,14,25,27,69,55,10,25,COMPLETE
184,91687.89836130667,2025-08-06 16:26:11.874434,2025-08-06 16:26:47.871606,0 days 00:00:35.997172,5,8,14,25,27,69,59,20,26,COMPLETE
185,7478.270281026815,2025-08-06 16:26:21.488018,2025-08-06 16:26:58.210417,0 days 00:00:36.722399,8,11,14,24,28,69,118,20,17,COMPLETE
186,81056.23685031952,2025-08-06 16:26:40.554021,2025-08-06 16:27:19.683612,0 days 00:00:39.129591,8,10,14,25,27,69,61,19,26,COMPLETE
187,220790.29384238756,2025-08-06 16:26:42.412838,2025-08-06 16:27:20.023864,0 days 00:00:37.611026,8,10,14,28,27,70,47,10,26,COMPLETE
188,189407.23071595255,2025-08-06 16:26:47.893654,2025-08-06 16:27:24.016322,0 days 00:00:36.122668,8,10,14,27,27,69,52,10,26,COMPLETE
189,33907.95878453148,2025-08-06 16:26:58.264397,2025-08-06 16:27:32.418939,0 days 00:00:34.154542,8,9,14,27,27,70,34,15,26,COMPLETE
190,158842.04820418486,2025-08-06 16:27:19.715154,2025-08-06 16:27:55.671072,0 days 00:00:35.955918,7,9,15,27,26,70,54,10,27,COMPLETE
191,95029.31318616253,2025-08-06 16:27:20.041668,2025-08-06 16:27:57.723631,0 days 00:00:37.681963,6,7,15,27,26,70,48,11,24,COMPLETE
192,111148.34679069617,2025-08-06 16:27:24.030108,2025-08-06 16:28:01.926545,0 days 00:00:37.896437,7,9,15,28,26,70,47,11,27,COMPLETE
193,271188.8639505683,2025-08-06 16:27:32.435473,2025-08-06 16:28:09.248802,0 days 00:00:36.813329,6,10,15,29,26,70,50,11,28,COMPLETE
194,84957.74831832838,2025-08-06 16:27:55.744340,2025-08-06 16:28:33.734488,0 days 00:00:37.990148,6,10,14,29,26,67,47,11,25,COMPLETE
195,174084.48036404926,2025-08-06 16:27:57.776956,2025-08-06 16:28:34.560532,0 days 00:00:36.783576,5,11,14,28,27,67,53,16,25,COMPLETE
196,29972.655145818902,2025-08-06 16:28:01.986200,2025-08-06 16:28:38.608999,0 days 00:00:36.622799,5,10,14,28,27,67,37,17,25,COMPLETE
197,244112.12811684923,2025-08-06 16:28:09.297454,2025-08-06 16:28:43.835202,0 days 00:00:34.537748,5,10,14,26,27,68,52,10,25,COMPLETE
198,35897.070677676566,2025-08-06 16:28:33.772816,2025-08-06 16:29:10.417327,0 days 00:00:36.644511,9,10,14,29,27,69,39,17,28,COMPLETE
199,23698.843213459528,2025-08-06 16:28:34.599690,2025-08-06 16:29:12.409551,0 days 00:00:37.809861,9,12,15,30,27,69,54,16,28,COMPLETE
200,28796.06980897774,2025-08-06 16:28:38.615824,2025-08-06 16:29:14.730505,0 days 00:00:36.114681,9,11,15,28,27,69,54,10,28,COMPLETE
201,47219.499736706464,2025-08-06 16:28:43.913669,2025-08-06 16:29:20.750739,0 days 00:00:36.837070,9,11,15,29,25,69,53,17,28,COMPLETE
202,40611.740955956964,2025-08-06 16:29:10.473378,2025-08-06 16:29:46.785297,0 days 00:00:36.311919,9,11,15,30,27,68,52,10,24,COMPLETE
203,55946.84229318381,2025-08-06 16:29:12.459732,2025-08-06 16:29:49.573744,0 days 00:00:37.114012,7,11,15,30,25,68,51,10,24,COMPLETE
204,96744.88666526646,2025-08-06 16:29:14.737975,2025-08-06 16:29:50.378405,0 days 00:00:35.640430,6,11,14,27,21,68,51,10,24,COMPLETE
205,71850.47160477532,2025-08-06 16:29:20.844209,2025-08-06 16:29:57.353232,0 days 00:00:36.509023,7,10,14,30,28,68,51,26,24,COMPLETE
206,56277.09009428876,2025-08-06 16:29:46.807795,2025-08-06 16:30:22.311265,0 days 00:00:35.503470,6,10,14,26,28,68,65,26,24,COMPLETE
207,57533.001036149304,2025-08-06 16:29:49.611212,2025-08-06 16:30:25.669016,0 days 00:00:36.057804,5,10,14,27,28,68,44,26,23,COMPLETE
208,112532.8814533612,2025-08-06 16:29:50.386041,2025-08-06 16:30:27.208155,0 days 00:00:36.822114,5,10,14,26,28,67,58,27,17,COMPLETE
209,88006.74935550116,2025-08-06 16:29:57.407458,2025-08-06 16:30:33.852751,0 days 00:00:36.445293,5,9,14,26,28,67,57,23,23,COMPLETE
210,63122.11772733259,2025-08-06 16:30:22.412230,2025-08-06 16:30:57.685317,0 days 00:00:35.273087,5,9,14,26,26,67,43,19,23,COMPLETE
211,25358.551414876645,2025-08-06 16:30:25.685979,2025-08-06 16:31:01.448614,0 days 00:00:35.762635,5,9,14,26,26,66,40,20,19,COMPLETE
212,131793.8662117059,2025-08-06 16:30:27.243109,2025-08-06 16:31:02.451994,0 days 00:00:35.208885,7,9,13,26,26,66,59,19,13,COMPLETE
213,19987.850969037216,2025-08-06 16:30:33.899868,2025-08-06 16:31:11.049611,0 days 00:00:37.149743,7,8,13,26,26,70,63,189,20,COMPLETE
214,95514.18895293564,2025-08-06 16:30:57.707752,2025-08-06 16:31:34.107203,0 days 00:00:36.399451,7,8,14,24,27,66,83,17,20,COMPLETE
215,120021.73827507284,2025-08-06 16:31:01.557731,2025-08-06 16:31:38.794082,0 days 00:00:37.236351,7,8,13,28,27,70,84,15,13,COMPLETE
216,18893.586915104457,2025-08-06 16:31:02.471763,2025-08-06 16:31:38.133119,0 days 00:00:35.661356,7,8,14,28,27,70,83,169,25,COMPLETE
217,94550.89943857887,2025-08-06 16:31:11.056148,2025-08-06 16:31:45.170633,0 days 00:00:34.114485,8,6,14,28,27,70,94,14,25,COMPLETE
218,139679.37451027424,2025-08-06 16:31:34.140196,2025-08-06 16:32:09.063923,0 days 00:00:34.923727,8,6,14,28,27,70,95,15,26,COMPLETE
219,94892.70970693692,2025-08-06 16:31:38.155226,2025-08-06 16:32:13.586884,0 days 00:00:35.431658,8,12,13,24,27,69,94,15,27,COMPLETE
220,99206.36097228769,2025-08-06 16:31:38.800407,2025-08-06 16:32:14.359743,0 days 00:00:35.559336,5,12,14,24,27,65,94,33,26,COMPLETE
221,1898.4338239059043,2025-08-06 16:31:45.213885,2025-08-06 16:32:21.710962,0 days 00:00:36.497077,27,12,14,24,28,63,89,32,26,COMPLETE
222,81773.94088419092,2025-08-06 16:32:09.085462,2025-08-06 16:32:44.524902,0 days 00:00:35.439440,5,12,13,24,28,63,100,32,27,COMPLETE
223,62800.93608629279,2025-08-06 16:32:13.604107,2025-08-06 16:32:48.889134,0 days 00:00:35.285027,5,10,15,25,28,63,101,31,26,COMPLETE
224,109628.42340007854,2025-08-06 16:32:14.379409,2025-08-06 16:32:49.638214,0 days 00:00:35.258805,5,13,14,25,29,65,101,22,22,COMPLETE
225,86624.38687960622,2025-08-06 16:32:21.764388,2025-08-06 16:32:58.421401,0 days 00:00:36.657013,5,11,14,25,29,65,48,22,27,COMPLETE
226,104700.10936403598,2025-08-06 16:32:44.547323,2025-08-06 16:33:21.393439,0 days 00:00:36.846116,5,13,14,22,29,65,125,22,21,COMPLETE
227,50510.76042990179,2025-08-06 16:32:48.928211,2025-08-06 16:33:26.127061,0 days 00:00:37.198850,6,10,14,25,29,65,48,23,22,COMPLETE
228,1408.9510086872328,2025-08-06 16:32:49.660385,2025-08-06 16:33:26.651980,0 days 00:00:36.991595,6,10,14,22,8,65,49,21,21,COMPLETE
229,40454.77453116411,2025-08-06 16:32:58.427634,2025-08-06 16:33:31.605107,0 days 00:00:33.177473,6,10,14,22,29,69,107,21,16,COMPLETE
230,99699.39718803579,2025-08-06 16:33:21.483881,2025-08-06 16:33:58.388462,0 days 00:00:36.904581,7,10,14,22,29,69,108,16,25,COMPLETE
231,68099.61515127441,2025-08-06 16:33:26.159629,2025-08-06 16:34:02.843602,0 days 00:00:36.683973,7,19,13,23,28,69,78,16,16,COMPLETE
232,10280.557987359292,2025-08-06 16:33:26.653724,2025-08-06 16:34:03.936191,0 days 00:00:37.282467,10,19,15,23,28,69,79,14,16,COMPLETE
233,44165.742537719,2025-08-06 16:33:31.617030,2025-08-06 16:34:07.896268,0 days 00:00:36.279238,8,19,13,23,28,66,30,15,25,COMPLETE
234,175937.81049603526,2025-08-06 16:33:58.410625,2025-08-06 16:34:34.191782,0 days 00:00:35.781157,7,9,15,27,26,70,55,10,29,COMPLETE
235,59002.40742840634,2025-08-06 16:34:02.915588,2025-08-06 16:34:39.819785,0 days 00:00:36.904197,10,9,15,27,19,70,57,10,27,COMPLETE
236,63249.0462035562,2025-08-06 16:34:03.959347,2025-08-06 16:34:39.673461,0 days 00:00:35.714114,8,9,15,27,26,70,54,11,29,COMPLETE
237,123468.96567142509,2025-08-06 16:34:07.909216,2025-08-06 16:34:43.894366,0 days 00:00:35.985150,7,9,15,27,26,70,55,11,27,COMPLETE
238,30589.123612343952,2025-08-06 16:34:34.267564,2025-08-06 16:35:10.964241,0 days 00:00:36.696677,9,9,15,27,25,64,56,11,27,COMPLETE
239,79380.51079193117,2025-08-06 16:34:39.702054,2025-08-06 16:35:16.303867,0 days 00:00:36.601813,6,9,15,27,16,68,61,10,29,COMPLETE
240,39976.31070401834,2025-08-06 16:34:39.832939,2025-08-06 16:35:16.297527,0 days 00:00:36.464588,6,7,15,21,25,64,62,26,25,COMPLETE
241,48288.180200255476,2025-08-06 16:34:43.912818,2025-08-06 16:35:20.721048,0 days 00:00:36.808230,6,18,14,24,27,68,66,26,29,COMPLETE
242,40805.391765132656,2025-08-06 16:35:10.975931,2025-08-06 16:35:49.119455,0 days 00:00:38.143524,6,18,14,21,27,68,63,27,29,COMPLETE
243,8183.49444005145,2025-08-06 16:35:16.354193,2025-08-06 16:35:58.679968,0 days 00:00:42.325775,5,18,14,26,26,69,166,18,19,COMPLETE
244,388863.83184038964,2025-08-06 16:35:16.397570,2025-08-06 16:35:57.132740,0 days 00:00:40.735170,5,18,14,26,26,69,87,18,30,COMPLETE
245,64593.40496198693,2025-08-06 16:35:20.747959,2025-08-06 16:35:59.416457,0 days 00:00:38.668498,5,19,14,33,26,69,51,18,26,COMPLETE
246,476425.7056169765,2025-08-06 16:35:49.156738,2025-08-06 16:36:22.938872,0 days 00:00:33.782134,5,10,16,33,23,69,87,18,35,COMPLETE
247,630106.5600083956,2025-08-06 16:35:57.260866,2025-08-06 16:36:34.589475,0 days 00:00:37.328609,5,18,14,33,26,69,88,19,31,COMPLETE
248,398662.7648983079,2025-08-06 16:35:58.728471,2025-08-06 16:36:36.726507,0 days 00:00:37.998036,5,19,14,25,27,67,87,19,30,COMPLETE
249,55986.30984123822,2025-08-06 16:35:59.428464,2025-08-06 16:36:37.081717,0 days 00:00:37.653253,8,18,13,45,27,67,90,21,30,COMPLETE
250,32075.548174074476,2025-08-06 16:36:22.991371,2025-08-06 16:36:59.059294,0 days 00:00:36.067923,8,10,16,32,27,67,91,20,34,COMPLETE
251,-inf,2025-08-06 16:36:34.674367,2025-08-06 16:37:12.734820,0 days 00:00:38.060453,8,10,13,33,25,30,83,19,33,COMPLETE
252,186331.5286890879,2025-08-06 16:36:36.759501,2025-08-06 16:37:13.665392,0 days 00:00:36.905891,8,10,16,25,25,69,86,23,30,COMPLETE
253,488810.2148115619,2025-08-06 16:36:37.111773,2025-08-06 16:37:14.370165,0 days 00:00:37.258392,7,10,16,34,24,69,88,10,30,COMPLETE
254,615165.2232766136,2025-08-06 16:36:59.188103,2025-08-06 16:37:34.105413,0 days 00:00:34.917310,5,11,14,35,24,69,87,28,31,COMPLETE
255,402554.49347597634,2025-08-06 16:37:12.783213,2025-08-06 16:37:50.689505,0 days 00:00:37.906292,5,11,14,35,23,69,87,10,28,COMPLETE
256,484601.758738972,2025-08-06 16:37:13.735922,2025-08-06 16:37:51.183626,0 days 00:00:37.447704,7,10,16,34,24,69,87,28,31,COMPLETE
257,18602.942041164628,2025-08-06 16:37:14.387729,2025-08-06 16:37:50.165529,0 days 00:00:35.777800,37,10,16,34,24,69,87,10,30,COMPLETE
258,52359.888871227806,2025-08-06 16:37:34.142567,2025-08-06 16:38:06.412563,0 days 00:00:32.269996,10,11,16,33,24,69,87,27,32,COMPLETE
259,5089.30608539839,2025-08-06 16:37:50.182473,2025-08-06 16:38:24.121924,0 days 00:00:33.939451,47,11,16,35,24,69,88,28,32,COMPLETE
260,36754.544071692115,2025-08-06 16:37:50.720920,2025-08-06 16:38:26.905889,0 days 00:00:36.184969,10,11,17,35,23,69,86,26,31,COMPLETE
261,452945.3644363025,2025-08-06 16:37:51.224163,2025-08-06 16:38:27.185631,0 days 00:00:35.961468,7,11,14,34,23,69,88,28,32,COMPLETE
262,75553.35421456785,2025-08-06 16:38:06.434914,2025-08-06 16:38:42.562960,0 days 00:00:36.128046,7,11,16,34,23,68,81,37,31,COMPLETE
263,70750.06559488738,2025-08-06 16:38:24.216863,2025-08-06 16:38:58.052986,0 days 00:00:33.836123,7,10,17,36,23,68,80,37,35,COMPLETE
264,60560.44601431486,2025-08-06 16:38:26.939857,2025-08-06 16:39:02.948735,0 days 00:00:36.008878,7,10,16,34,23,68,79,39,31,COMPLETE
265,62208.28314806191,2025-08-06 16:38:27.210369,2025-08-06 16:39:03.633448,0 days 00:00:36.423079,7,11,16,36,25,68,82,42,31,COMPLETE
266,180841.51605721837,2025-08-06 16:38:42.575672,2025-08-06 16:39:17.840027,0 days 00:00:35.264355,5,11,16,34,24,70,90,40,31,COMPLETE
267,169768.6400163995,2025-08-06 16:38:58.085523,2025-08-06 16:39:34.639957,0 days 00:00:36.554434,5,11,16,34,22,70,90,41,31,COMPLETE
268,82373.7655347734,2025-08-06 16:39:02.965598,2025-08-06 16:39:37.950440,0 days 00:00:34.984842,5,11,14,34,24,70,90,107,31,COMPLETE
269,279929.8827685512,2025-08-06 16:39:03.641435,2025-08-06 16:39:39.602562,0 days 00:00:35.961127,5,11,14,34,22,70,90,30,30,COMPLETE
270,201892.68580992628,2025-08-06 16:39:17.871154,2025-08-06 16:39:53.105427,0 days 00:00:35.234273,5,10,14,37,22,70,86,29,33,COMPLETE
271,198513.1668304563,2025-08-06 16:39:34.656639,2025-08-06 16:40:12.826218,0 days 00:00:38.169579,5,12,14,32,24,70,85,30,30,COMPLETE
272,61166.563878774985,2025-08-06 16:39:37.962464,2025-08-06 16:40:15.233970,0 days 00:00:37.271506,9,10,14,35,22,69,85,31,33,COMPLETE
273,-inf,2025-08-06 16:39:39.615417,2025-08-06 16:40:16.493376,0 days 00:00:36.877959,55,12,14,32,23,36,96,31,33,COMPLETE
274,26300.015781459228,2025-08-06 16:39:53.149253,2025-08-06 16:40:28.187395,0 days 00:00:35.038142,9,12,14,35,24,69,94,16,30,COMPLETE
275,22448.391881789692,2025-08-06 16:40:12.848155,2025-08-06 16:40:50.301497,0 days 00:00:37.453342,9,11,14,35,22,69,96,17,33,COMPLETE
276,-inf,2025-08-06 16:40:15.272983,2025-08-06 16:40:52.379618,0 days 00:00:37.106635,7,12,14,35,23,35,96,16,29,COMPLETE
277,65104.99725787322,2025-08-06 16:40:16.518023,2025-08-06 16:40:52.931357,0 days 00:00:36.413334,7,11,17,36,23,69,93,16,30,COMPLETE
278,231595.4317231989,2025-08-06 16:40:28.193981,2025-08-06 16:41:02.812281,0 days 00:00:34.618300,7,11,15,33,23,70,73,18,29,COMPLETE
279,132435.530191766,2025-08-06 16:40:50.323774,2025-08-06 16:41:27.215874,0 days 00:00:36.892100,7,20,15,33,22,70,75,22,28,COMPLETE
280,67205.56932144727,2025-08-06 16:40:52.392580,2025-08-06 16:41:29.025851,0 days 00:00:36.633271,6,20,15,34,22,68,75,20,28,COMPLETE
281,27183.920967752903,2025-08-06 16:40:52.955352,2025-08-06 16:41:29.087429,0 days 00:00:36.132077,32,10,15,33,22,68,73,22,28,COMPLETE
282,18467.53723688577,2025-08-06 16:41:02.866899,2025-08-06 16:41:36.298636,0 days 00:00:33.431737,32,11,15,33,22,70,72,136,28,COMPLETE
283,-inf,2025-08-06 16:41:27.274289,2025-08-06 16:42:05.578222,0 days 00:00:38.303933,6,11,15,34,23,45,71,22,28,COMPLETE
284,41081.6451145468,2025-08-06 16:41:29.093640,2025-08-06 16:42:07.361465,0 days 00:00:38.267825,10,11,15,32,24,70,80,15,29,COMPLETE
285,57019.911559572,2025-08-06 16:41:29.101882,2025-08-06 16:42:05.803940,0 days 00:00:36.702058,11,11,15,33,23,70,82,10,29,COMPLETE
286,-inf,2025-08-06 16:41:36.310807,2025-08-06 16:42:11.388658,0 days 00:00:35.077851,11,11,15,31,23,45,81,10,36,COMPLETE
287,127296.19762466913,2025-08-06 16:42:05.585053,2025-08-06 16:42:41.098067,0 days 00:00:35.513014,11,10,14,32,24,70,80,14,30,COMPLETE
288,40787.38580272061,2025-08-06 16:42:05.842276,2025-08-06 16:42:41.784052,0 days 00:00:35.941776,9,10,14,34,24,70,80,10,32,COMPLETE
289,73700.84651354306,2025-08-06 16:42:07.379076,2025-08-06 16:42:43.097613,0 days 00:00:35.718537,9,10,14,31,23,69,89,10,30,COMPLETE
290,255168.39672788125,2025-08-06 16:42:11.389915,2025-08-06 16:42:47.090102,0 days 00:00:35.700187,8,10,14,36,24,68,84,15,30,COMPLETE
291,25263.68707083923,2025-08-06 16:42:41.099531,2025-08-06 16:43:17.144695,0 days 00:00:36.045164,42,10,14,37,24,69,90,77,32,COMPLETE
292,159355.8195326781,2025-08-06 16:42:41.815798,2025-08-06 16:43:17.028577,0 days 00:00:35.212779,7,10,11,31,23,68,89,25,30,COMPLETE
293,19522.334629124234,2025-08-06 16:42:43.110368,2025-08-06 16:43:20.232739,0 days 00:00:37.122371,6,8,17,36,25,68,89,268,31,COMPLETE
294,272089.1967729504,2025-08-06 16:42:47.144149,2025-08-06 16:43:22.855771,0 days 00:00:35.711622,6,8,14,37,21,68,89,25,31,COMPLETE
295,175709.20902122202,2025-08-06 16:43:17.074989,2025-08-06 16:43:54.223929,0 days 00:00:37.148940,6,8,14,37,25,68,87,34,31,COMPLETE
296,153397.8401931674,2025-08-06 16:43:17.156657,2025-08-06 16:43:53.848541,0 days 00:00:36.691884,6,11,14,36,25,68,88,35,29,COMPLETE
297,149905.786333219,2025-08-06 16:43:20.265046,2025-08-06 16:43:56.763510,0 days 00:00:36.498464,5,13,16,35,25,68,85,34,30,COMPLETE
298,104380.24744089818,2025-08-06 16:43:22.894959,2025-08-06 16:43:58.963187,0 days 00:00:36.068228,5,7,14,37,22,68,99,31,32,COMPLETE
299,157651.13575660557,2025-08-06 16:43:53.896916,2025-08-06 16:44:29.667928,0 days 00:00:35.771012,5,7,14,37,24,67,98,26,35,COMPLETE
300,29659.601485209,2025-08-06 16:43:54.278227,2025-08-06 16:44:30.535385,0 days 00:00:36.257158,5,7,14,38,21,67,93,151,32,COMPLETE
301,269240.93044093077,2025-08-06 16:43:56.764359,2025-08-06 16:44:32.235261,0 days 00:00:35.470902,5,8,14,37,21,67,93,25,32,COMPLETE
302,14196.699300790277,2025-08-06 16:43:58.986023,2025-08-06 16:44:34.686706,0 days 00:00:35.700683,8,8,14,36,21,67,93,24,34,COMPLETE
303,11212.39972720823,2025-08-06 16:44:29.751911,2025-08-06 16:45:10.587638,0 days 00:00:40.835727,8,8,14,35,17,67,93,23,31,COMPLETE
304,294449.25170621095,2025-08-06 16:44:30.600701,2025-08-06 16:45:11.298597,0 days 00:00:40.697896,8,8,14,38,24,69,85,22,31,COMPLETE
305,233529.99522579944,2025-08-06 16:44:32.245411,2025-08-06 16:45:11.951569,0 days 00:00:39.706158,8,8,8,36,20,69,84,25,34,COMPLETE
306,147139.9742995845,2025-08-06 16:44:34.688901,2025-08-06 16:45:13.196857,0 days 00:00:38.507956,7,8,14,38,20,69,84,25,12,COMPLETE
307,-inf,2025-08-06 16:45:10.671970,2025-08-06 16:45:48.399071,0 days 00:00:37.727101,7,8,7,36,21,48,84,28,31,COMPLETE
308,17867.031322579212,2025-08-06 16:45:11.321203,2025-08-06 16:45:48.643958,0 days 00:00:37.322755,23,8,14,38,21,69,87,30,31,COMPLETE
309,520796.9871324434,2025-08-06 16:45:11.984195,2025-08-06 16:45:49.084423,0 days 00:00:37.100228,7,8,14,37,20,69,84,28,32,COMPLETE
310,96208.13679821117,2025-08-06 16:45:13.198238,2025-08-06 16:45:50.159566,0 days 00:00:36.961328,7,8,18,37,21,69,98,30,32,COMPLETE
311,5742.926181840134,2025-08-06 16:45:48.442418,2025-08-06 16:46:25.287042,0 days 00:00:36.844624,6,9,14,39,21,69,199,17,33,COMPLETE
312,59930.06974449261,2025-08-06 16:45:48.670996,2025-08-06 16:46:25.018038,0 days 00:00:36.347042,6,9,16,38,23,69,98,18,32,COMPLETE
313,67521.28785374817,2025-08-06 16:45:49.125172,2025-08-06 16:46:27.085366,0 days 00:00:37.960194,6,8,16,38,20,69,91,39,32,COMPLETE
314,8846.77488954332,2025-08-06 16:45:50.162931,2025-08-06 16:46:26.831820,0 days 00:00:36.668889,5,8,14,39,20,69,201,35,33,COMPLETE
315,9332.982834228786,2025-08-06 16:46:25.146062,2025-08-06 16:47:01.008855,0 days 00:00:35.862793,5,8,15,39,20,69,78,214,30,COMPLETE
316,146021.22184428343,2025-08-06 16:46:25.320275,2025-08-06 16:47:00.146762,0 days 00:00:34.826487,5,8,14,39,19,70,93,39,33,COMPLETE
317,158055.80913696127,2025-08-06 16:46:26.846147,2025-08-06 16:47:03.068626,0 days 00:00:36.222479,5,8,15,39,22,68,77,39,30,COMPLETE
318,147684.4347083665,2025-08-06 16:46:27.086772,2025-08-06 16:47:03.715641,0 days 00:00:36.628869,5,7,15,40,22,70,78,21,30,COMPLETE
319,43614.829627930674,2025-08-06 16:47:00.220407,2025-08-06 16:47:36.369985,0 days 00:00:36.149578,9,9,15,34,21,68,78,48,37,COMPLETE
320,25871.498741593365,2025-08-06 16:47:01.021275,2025-08-06 16:47:35.764537,0 days 00:00:34.743262,9,8,17,35,22,67,90,46,38,COMPLETE
321,26090.3840910351,2025-08-06 16:47:03.096958,2025-08-06 16:47:39.722310,0 days 00:00:36.625352,9,9,14,34,21,67,104,47,37,COMPLETE
322,43036.931983152455,2025-08-06 16:47:03.717782,2025-08-06 16:47:40.328706,0 days 00:00:36.610924,9,9,14,34,21,67,90,28,37,COMPLETE
323,19233.903994230932,2025-08-06 16:47:35.844895,2025-08-06 16:48:11.856742,0 days 00:00:36.011847,7,9,14,34,21,68,102,90,31,COMPLETE
324,20702.797984014767,2025-08-06 16:47:36.424889,2025-08-06 16:48:13.001753,0 days 00:00:36.576864,7,12,14,34,23,57,88,29,31,COMPLETE
325,37763.67338631042,2025-08-06 16:47:39.734223,2025-08-06 16:48:16.246415,0 days 00:00:36.512192,7,7,13,34,18,70,89,242,31,COMPLETE
326,243566.26538856982,2025-08-06 16:47:40.330046,2025-08-06 16:48:17.013588,0 days 00:00:36.683542,7,12,13,16,24,70,86,20,35,COMPLETE
327,368116.08271258994,2025-08-06 16:48:11.926773,2025-08-06 16:48:48.944344,0 days 00:00:37.017571,7,13,13,37,23,70,87,21,35,COMPLETE
328,389791.8731123273,2025-08-06 16:48:13.078034,2025-08-06 16:48:50.540219,0 days 00:00:37.462185,7,7,13,16,24,70,84,20,29,COMPLETE
329,170108.22774734304,2025-08-06 16:48:16.268370,2025-08-06 16:48:53.691703,0 days 00:00:37.423333,7,19,13,37,26,69,83,20,29,COMPLETE
330,170640.5892118933,2025-08-06 16:48:17.015446,2025-08-06 16:48:53.559589,0 days 00:00:36.544143,5,13,14,37,26,69,83,16,29,COMPLETE
331,126229.68127792746,2025-08-06 16:48:48.997707,2025-08-06 16:49:25.669946,0 days 00:00:36.672239,5,19,12,37,23,69,83,23,35,COMPLETE
332,110835.49137438589,2025-08-06 16:48:50.558396,2025-08-06 16:49:28.063400,0 days 00:00:37.505004,7,6,12,37,24,69,82,21,29,COMPLETE
333,85580.79531463874,2025-08-06 16:48:53.566199,2025-08-06 16:49:30.832622,0 days 00:00:37.266423,7,7,12,37,23,69,82,23,29,COMPLETE
334,129095.66368606723,2025-08-06 16:48:53.695598,2025-08-06 16:49:30.836368,0 days 00:00:37.140770,8,6,12,33,23,68,95,23,28,COMPLETE
335,98043.202098684,2025-08-06 16:49:25.723987,2025-08-06 16:50:01.498995,0 days 00:00:35.775008,7,8,12,35,23,68,98,15,28,COMPLETE
336,22289.206423600568,2025-08-06 16:49:28.090386,2025-08-06 16:50:01.085318,0 days 00:00:32.994932,10,7,13,40,24,68,95,32,28,COMPLETE
337,16058.788853978562,2025-08-06 16:49:30.833547,2025-08-06 16:50:06.193725,0 days 00:00:35.360178,10,9,13,33,24,68,96,32,27,COMPLETE
338,152156.0245951517,2025-08-06 16:49:30.841930,2025-08-06 16:50:06.958485,0 days 00:00:36.116555,10,7,20,38,24,68,92,33,32,COMPLETE
339,63007.5129366425,2025-08-06 16:50:01.112767,2025-08-06 16:50:37.303188,0 days 00:00:36.190421,6,7,13,35,25,70,92,15,34,COMPLETE
340,6245.023057372858,2025-08-06 16:50:01.521276,2025-08-06 16:50:36.486723,0 days 00:00:34.965447,51,7,13,38,25,70,92,15,34,COMPLETE
341,91724.29013991615,2025-08-06 16:50:06.225096,2025-08-06 16:50:42.656446,0 days 00:00:36.431350,6,7,13,38,25,70,91,15,32,COMPLETE
342,12759.274978068444,2025-08-06 16:50:06.992415,2025-08-06 16:50:43.013177,0 days 00:00:36.020762,58,5,13,35,22,70,86,18,34,COMPLETE
343,81159.55392904166,2025-08-06 16:50:36.508868,2025-08-06 16:51:15.578231,0 days 00:00:39.069363,6,5,13,35,14,70,87,17,30,COMPLETE
344,290598.6271933593,2025-08-06 16:50:37.310424,2025-08-06 16:51:15.067457,0 days 00:00:37.757033,5,8,16,32,22,67,86,28,31,COMPLETE
345,279255.637336965,2025-08-06 16:50:42.673673,2025-08-06 16:51:19.261499,0 days 00:00:36.587826,5,9,16,32,24,67,86,27,31,COMPLETE
346,277977.79460425396,2025-08-06 16:50:43.014889,2025-08-06 16:51:19.986945,0 days 00:00:36.972056,5,9,16,32,22,67,86,27,30,COMPLETE
347,355.73622449800746,2025-08-06 16:51:15.110425,2025-08-06 16:51:48.812275,0 days 00:00:33.701850,13,9,16,31,22,52,79,29,30,COMPLETE
